trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history
1,6.89736E+17,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0340483188629)]",{0: []},{0: []}
2,1.41992E+19,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.032176733017)]",{0: []},{0: []}
3,1.49882E+19,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0313031673431)]",{0: []},{0: []}
4,1.42871E+17,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 723.0122292041779)]",{0: []},{0: []}
5,5.91818E+18,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0316109657288)]",{0: []},{0: []}
1,2.45708E+18,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0338037014008)]",{0: []},{0: []}
2,5.34331E+18,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0321316719055)]",{0: []},{0: []}
3,1.76872E+19,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0334072113037)]",{0: []},{0: []}
4,2.12491E+18,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0334939956665)]",{0: []},{0: []}
5,1.34912E+19,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0303609371185)]",{0: []},{0: []}
1,1.02778E+19,['Group 5'],maps/g4/n.json,[50],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0309262275696)]",{0: []},{0: []}
2,1.72488E+19,['Group 5'],maps/g4/n.json,[50],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0323910713196)]",{0: []},{0: []}
3,1.74263E+19,['Group 5'],maps/g4/n.json,[50],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[1],[0],[],"[('Group 5', 600.0336334705353)]",{0: []},{0: []}
