trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history
1,9.46897E+18,['Group 3'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 3'],"[('Group 3', 1.0923144817352295)]","{0: [(257.998000666218, 312.514560355074), (494.365402494461, 172.356546847932), (569.393111912113, 268.42404871603), (832.985111240674, 137.90758738379), (858.708071259823, 123.830916453176)]}","{0: [(274.009220410574, 296.700830843706), (505.769120541366, 165.921568977004), (575.755511049188, 278.674296689933), (858.708071259823, 123.830916453176), (856.4540918033513, 123.31552942976134)]}"
2,1.46445E+18,['Group 3'],maps/g4/n.json,[100],[6],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 3'],"[('Group 3', 1.1593008041381836)]","{0: [(259.871390966543, 312.934182644869), (497.973768859772, 172.503296947636), (567.04290874121, 265.999376213863), (835.371917062797, 130.439890226008), (861.59835879554, 115.901661576033), (855.905955212148, 124.211221728532)]}","{0: [(276.069949740932, 297.162415362481), (506.396998799644, 167.771371094897), (573.107499735367, 275.82217672576), (861.59835879554, 115.901661576033), (855.905955212148, 124.211221728532), (856.4604736236371, 123.30722065206938)]}"
3,3.75025E+18,['Group 3'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 3'],"[('Group 3', 1.1173346042633057)]","{0: [(259.921504077371, 313.722130702691), (493.705127788224, 173.407649368421), (568.258124517888, 261.757707001898), (830.343850723188, 135.042137978644), (855.929170893345, 121.417044628568)]}","{0: [(276.125074162843, 298.029158226085), (505.932879480632, 166.404062226796), (574.490649021613, 271.293071479409), (855.929170893345, 121.417044628568), (856.4357332440807, 123.31037722549512)]}"
4,1.08961E+19,['Group 3'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 3'],"[('Group 3', 1.0943353176116943)]","{0: [(258.181670535636, 311.439128995475), (495.810997331984, 171.03228443192), (570.382190983745, 263.993536357311), (834.340438464466, 134.16993322553), (860.088754656633, 120.202793794094)]}","{0: [(274.211257266934, 295.517856348148), (505.631335393174, 165.515624531511), (576.857276542802, 273.841327539891), (860.088754656633, 120.202793794094), (856.458213079614, 123.30676300686827)]}"
5,1.33542E+19,['Group 3'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 3'],"[('Group 3', 1.1200532913208008)]","{0: [(260.096838375775, 312.810748722635), (497.310495226922, 171.307342351194), (569.645087049492, 263.920396906731), (833.410292070011, 133.785236217199), (859.149685245871, 119.796541159642)]}","{0: [(276.317941891087, 297.026638048024), (505.932354430289, 166.402498046339), (576.016360311412, 273.67218679277), (859.149685245871, 119.796541159642), (856.4744258455669, 123.31839370923747)]}"
1,1.5616E+18,['Group 3'],maps/g3/baseball.json,[10],[10],['F'],[1.009464759618037],809,"[400.0, 91.0]","[400.0, 900.0]",[2],[0],[0],[],"[('Group 3', 23.432238578796387)]","{0: [(401.028408989579, 298.248107578077), (401.131249888537, 318.972918335884), (397.711657787871, 461.573401595706), (398.886756149375, 583.821598710287), (399.038461906533, 594.620413589147), (400.558678509106, 662.831344377259), (402.709484104136, 808.839558246926), (395.006037288995, 898.878090817832), (394.215704768133, 906.490072867014), (401.161965620153, 897.702931418403)]}","{0: [(401.131249888537, 318.972918335884), (401.131249888537, 318.972918335884), (397.369698577805, 475.833449921688), (399.038461906533, 594.620413589147), (399.038461906533, 594.620413589147), (400.710700169363, 669.65243745607), (402.909362497614, 822.758270326012), (394.215704768133, 906.490072867014), (401.161965620153, 897.702931418403), (399.467683866067, 900.85770544738)]}"
2,3.82232E+18,['Group 3'],maps/g3/baseball.json,[10],[9],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[2],[0],[0],['Group 3'],"[('Group 3', 21.514439582824707)]","{0: [(400.0, 91.0), (399.874706545437, 238.910329063397), (399.86217719998, 253.701361969737), (399.806835858767, 420.743683036887), (397.963469428564, 582.517940271824), (402.117931064271, 829.037439772873), (410.058269104754, 909.623006717119), (410.850484387436, 917.584307563599), (401.354639221771, 901.891523669698)]}","{0: [(400.0, 91.0), (399.86217719998, 253.701361969737), (399.86217719998, 253.701361969737), (399.801301724645, 437.447915143602), (397.779686198956, 597.024942784646), (402.136116277932, 830.009998252322), (410.850484387436, 917.584307563599), (401.354639221771, 901.891523669698), (400.01147244411396, 899.9918882299886)]}"
3,1.05185E+19,['Group 3'],maps/g3/baseball.json,[10],[10],['F'],[14.582178845366736],809,"[400.0, 91.0]","[400.0, 900.0]",[5],[0],[0],[],"[('Group 3', 21.337127208709717)]","{0: [(395.831144074515, 250.574483390694), (399.99177941255, 414.539697053876), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (399.803779660307, 591.088184750423), (395.179377830863, 842.367824892526), (391.979821643456, 905.634977935103)]}","{0: [(395.414258481966, 266.531931729764), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (400.449531505608, 429.340473586288), (399.739204475777, 607.262955866836), (395.179377830863, 842.367824892526), (391.659866024716, 911.961693239361)]}"
4,1.80651E+19,['Group 3'],maps/g3/baseball.json,[10],[10],['F'],[1.2606806066546743],809,"[400.0, 91.0]","[400.0, 900.0]",[2],[0],[0],[],"[('Group 3', 22.197381019592285)]","{0: [(400.0, 91.0), (403.133769172529, 263.359529594962), (399.150624318745, 411.36314221027), (398.720972141641, 424.439908175851), (400.122481385499, 565.677968064745), (401.518646377484, 665.94941603121), (410.313346339914, 831.849748072841), (395.103116494157, 884.473102504013), (401.494811419441, 904.564222335528), (402.133980911969, 906.573334318679)]}","{0: [(400.0, 91.0), (403.447146089781, 280.595482554458), (398.720972141641, 424.439908175851), (398.720972141641, 424.439908175851), (400.262632309885, 579.801774053635), (401.644247784244, 674.564180228968), (410.313346339914, 831.849748072841), (395.103116494157, 884.473102504013), (402.133980911969, 906.573334318679), (400.168537581713, 898.750635891525)]}"
5,5.99752E+18,['Group 3'],maps/g3/baseball.json,[10],[10],['F'],[2.748815277922714],809,"[400.0, 91.0]","[400.0, 900.0]",[2],[0],[0],[],"[('Group 3', 1.6020457744598389)]","{0: [(399.014667963484, 257.044993366289), (400.932950084259, 398.191515521787), (400.493267217753, 518.693748402001), (401.805128896439, 588.565986655305), (401.942728708297, 594.472730174653), (401.942728708297, 594.472730174653), (400.816833723837, 673.525076347046), (415.113459763433, 817.723326383746), (398.293591402957, 881.331835464323), (400.470712067801, 900.722179193053)]}","{0: [(398.916134759833, 273.649492702918), (401.134631616701, 410.645717803674), (400.429130777858, 529.498551461833), (401.942728708297, 594.472730174653), (401.942728708297, 594.472730174653), (401.942728708297, 594.472730174653), (400.704244225391, 681.430310964286), (416.412429701484, 830.009944578108), (398.293591402957, 881.331835464323), (400.688424134286, 902.661213565927)]}"
1,1.63672E+19,['Group 3'],maps/g3/baseball.json,[25],[9],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.9833297729492188)]","{0: [(404.324860244409, 266.207494467846), (398.195474945392, 347.238112361288), (397.513339294306, 426.218865196166), (398.984272607448, 500.96661596282), (400.697321511733, 585.110338729371), (392.796005888304, 811.974492220048), (396.300208491953, 890.412905270974), (396.716950825771, 896.453196473516), (400.378351070105, 900.683788378858)]}","{0: [(404.75734626885, 283.728243914631), (397.539287813046, 353.589099205954), (397.510744442432, 433.481841795188), (399.13162542395, 507.715093379583), (400.853891120511, 592.84986326435), (392.132785153777, 830.009993245556), (396.716950825771, 896.453196473516), (400.378351070105, 900.683788378858), (400.0106794451738, 899.9943051134704)]}"
2,3.02195E+18,['Group 3'],maps/g3/baseball.json,[25],[8],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.8960647583007812)]","{0: [(402.85955291666, 263.364055479684), (397.520984457631, 412.884352600414), (400.732309629138, 493.86536429397), (399.381612680099, 586.871912292196), (390.200232929155, 818.766436370005), (402.090271077697, 898.443913118189), (403.324640481003, 905.287305242999), (399.229383344082, 899.208276441862)]}","{0: [(403.145508208326, 280.600461027652), (396.958532082562, 426.11274175769), (401.109687383796, 500.640626547598), (399.208805209729, 595.495040866656), (389.746577044643, 830.009991870087), (403.324640481003, 905.287305242999), (399.229383344082, 899.208276441862), (400.0043926433547, 899.9956764804656)]}"
3,6.81939E+18,['Group 3'],maps/g3/baseball.json,[25],[8],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[1],[0],[0],['Group 3'],"[('Group 3', 0.8421084880828857)]","{0: [(396.938591024163, 279.856700003179), (398.505041625764, 413.879009340432), (401.364443979757, 498.098595935338), (399.746604608243, 581.525591416375), (399.558099239051, 589.141231737867), (387.309211013417, 809.084079003742), (396.380116267148, 898.199448021711), (397.403745739333, 905.01839437104)]}","{0: [(396.632450126579, 298.742370003497), (398.692300775682, 425.392673274125), (401.631658300164, 505.36918820146), (399.558099239051, 589.141231737867), (399.558099239051, 589.141231737867), (386.143821545298, 830.009984528413), (397.403745739333, 905.01839437104), (399.9780131226369, 899.9887467065226)]}"
4,7.08553E+18,['Group 3'],maps/g3/baseball.json,[25],[10],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[1],[0],[0],['Group 3'],"[('Group 3', 0.9900903701782227)]","{0: [(400.0, 91.0), (398.084349016999, 265.891124975), (402.911711903761, 411.023107442183), (401.017087568098, 495.834121725167), (402.272722839915, 581.972456201391), (403.089902590214, 802.263107591322), (397.693059440331, 896.501756141957), (397.146698614825, 903.801648144869), (400.953766664461, 899.062048634734), (399.144454861758, 900.680613289317)]}","{0: [(400.0, 91.0), (397.892783918699, 283.3802374725), (403.413604702267, 423.787394439151), (400.777435854681, 503.038794453768), (402.422251538439, 589.865822376153), (403.156667695391, 823.502836112839), (397.146698614825, 903.801648144869), (400.953766664461, 899.062048634734), (399.144454861758, 900.680613289317), (400.0279604726492, 900.0384699703958)]}"
5,1.48096E+19,['Group 3'],maps/g3/baseball.json,[25],[10],['F'],[0.6254845578060996],809,"[400.0, 91.0]","[400.0, 900.0]",[3],[0],[0],[],"[('Group 3', 0.91990065574646)]","{0: [(403.95664331941, 282.891629274079), (399.919346770875, 413.795727004885), (399.407508649771, 503.222907045215), (399.400654446465, 511.048475701214), (398.97205244887, 588.233654157795), (398.929192249111, 595.952172003454), (398.929192249111, 595.952172003454), (388.270742438215, 812.077974582555), (401.760646969302, 891.329406299332), (403.198070853896, 897.461348143084)]}","{0: [(404.352307651351, 302.080792201487), (399.476050682828, 424.967220485225), (399.400654446465, 511.048475701214), (399.400654446465, 511.048475701214), (398.929192249111, 595.952172003454), (398.929192249111, 595.952172003454), (398.929192249111, 595.952172003454), (387.386408123365, 830.00998786182), (403.198070853896, 897.461348143084), (399.435637698743, 900.269677816985)]}"
1,5.87176E+18,['Group 3'],maps/g3/baseball.json,[50],[6],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[0],[0],[0],['Group 3'],"[('Group 3', 1.1124651432037354)]","{0: [(399.745941315026, 317.219991194766), (399.566161578337, 419.972275999458), (401.568150738193, 577.99323112557), (400.730080531756, 820.576816519526), (401.24904222705, 893.746213837949), (401.305248364516, 900.119835232181)]}","{0: [(399.720535446529, 339.841990314242), (399.550724191518, 427.985304567979), (401.76989339286, 592.994023781329), (400.686980852392, 830.009999895625), (401.305248364516, 900.119835232181), (399.9995834757589, 900.0047245038296)]}"
2,1.40464E+19,['Group 3'],maps/g3/baseball.json,[50],[7],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[1],[0],[0],['Group 3'],"[('Group 3', 1.1291654109954834)]","{0: [(400.0, 91.0), (402.443366701535, 326.128162309819), (400.058128607365, 419.925193167576), (399.187017445949, 579.381536349002), (397.124051500244, 814.003193287245), (398.703638667517, 894.159665863679), (398.876205918434, 900.57463249169)]}","{0: [(400.0, 91.0), (402.687703371689, 349.640978540801), (399.795171130933, 426.953614630253), (399.126202077451, 594.624328520877), (396.977966158342, 830.009999583566), (398.876205918434, 900.57463249169), (399.9990963889018, 899.9982396445477)]}"
3,1.67291E+19,['Group 3'],maps/g3/baseball.json,[50],[7],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[0],[0],[0],['Group 3'],"[('Group 3', 1.145246982574463)]","{0: [(402.752474510008, 333.899724216961), (401.103335451233, 419.622765994134), (399.970766523879, 583.46379544282), (401.440068716713, 817.915062160351), (401.820528736531, 898.228206832242), (401.84992828214, 905.050027541018), (399.699948843277, 898.918211639973)]}","{0: [(403.027721961009, 358.189696638657), (400.910896800255, 425.766072929681), (399.876753496241, 599.233567694134), (401.526533280448, 830.009999744481), (401.84992828214, 905.050027541018), (399.699948843277, 898.918211639973), (399.99123408265507, 900.002355206829)]}"
4,6.79155E+17,['Group 3'],maps/g3/baseball.json,[50],[8],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[1],[0],[0],['Group 3'],"[('Group 3', 1.1477830410003662)]","{0: [(398.033471842002, 327.975427392647), (399.525544391801, 420.571533823602), (399.694416928361, 427.461390192771), (401.304024502237, 578.545928626396), (403.188343960603, 823.038088102075), (400.571843559135, 898.422877971011), (400.304955525073, 905.264165796333), (400.012612028884, 899.113404337359)]}","{0: [(397.836819026202, 351.672970131912), (399.694416928361, 427.461390192771), (399.694416928361, 427.461390192771), (401.464985259625, 593.654382469759), (403.240723899763, 830.009999717786), (400.304955525073, 905.264165796333), (400.012612028884, 899.113404337359), (400.0086614506275, 900.0000385928452)]}"
5,1.18583E+19,['Group 3'],maps/g3/baseball.json,[50],[7],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[1],[0],[0],['Group 3'],"[('Group 3', 1.1135938167572021)]","{0: [(400.524252632648, 326.678261282703), (400.483897249627, 419.949584219428), (400.474619184999, 426.919933900273), (401.3825443364, 577.169657681576), (401.869503280473, 823.014484641368), (401.381836590712, 896.764164820132), (401.331869250182, 903.439581303618)]}","{0: [(400.576677895913, 350.246087410973), (400.474619184999, 426.919933900273), (400.474619184999, 426.919933900273), (401.47333685154, 592.194630059707), (401.881509996002, 830.009999985271), (401.331869250182, 903.439581303618), (400.00959340240667, 899.9963159608576)]}"
1,4.92945E+18,['Group 3'],maps/g3/baseball.json,[100],[5],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.6397392749786377)]","{0: [(400.028354213027, 327.40419403146), (399.919167276349, 571.966342809502), (398.809232656762, 893.811092647123), (399.993064006682, 901.25456099313), (400.122434465512, 899.00138205873)]}","{0: [(400.03118963433, 351.044613434605), (399.907965040551, 594.058515746992), (398.699359418383, 923.786350337135), (400.122434465512, 899.00138205873), (400.0002385990896, 900.0000291953197)]}"
2,6.60117E+18,['Group 3'],maps/g3/baseball.json,[100],[5],['S'],[0.0],809,"[400.0, 91.0]","[400.0, 900.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.6293518543243408)]","{0: [(399.092926077233, 326.425128167528), (399.936961136276, 571.474724565022), (397.129759361884, 894.581516548164), (399.681213822182, 901.671759665489), (399.965366028407, 899.37122314097)]}","{0: [(399.002218684957, 349.96764098428), (400.030435381408, 593.625432923096), (396.839691759931, 924.677124910671), (399.965366028407, 899.37122314097), (400.0010430678568, 899.9999408103591)]}"
