trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history
1,1.56006E+19,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.038419246673583984)]",{0: []},{0: []}
2,1.58614E+19,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.038422346115112305)]",{0: []},{0: []}
3,1.11931E+19,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.03785300254821777)]",{0: []},{0: []}
4,1.39688E+19,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.037845611572265625)]",{0: []},{0: []}
5,2.18519E+18,['Group 5'],maps/g4/n.json,[10],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.0344548225402832)]",{0: []},{0: []}
1,1.95379E+18,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.03448176383972168)]",{0: []},{0: []}
2,8.9263E+18,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.03414511680603027)]",{0: []},{0: []}
3,2.25989E+18,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.0342252254486084)]",{0: []},{0: []}
4,1.55923E+19,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.03235650062561035)]",{0: []},{0: []}
5,1.41631E+19,['Group 5'],maps/g4/n.json,[25],[10],['F'],[834.313812359179],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[1],[],"[('Group 5', 0.03454017639160156)]",{0: []},{0: []}
1,9.89104E+18,['Group 5'],maps/g4/n.json,[50],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 59.12454962730408)]","{0: [(277.912355739771, 305.45188423398), (529.502425534515, 237.730691424448), (788.896121942319, 153.855697012513), (853.174251237996, 125.078381836665), (859.602064167563, 122.20065031908)]}","{0: [(295.915010991482, 288.931887110503), (552.861166988818, 232.610571855843), (788.896121942319, 153.855697012513), (859.602064167563, 122.20065031908), (856.4558950831902, 123.30296040141562)]}"
2,9.67526E+17,['Group 5'],maps/g4/n.json,[50],[7],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 114.87080097198486)]","{0: [(273.85606613706, 314.578187466609), (436.084694643588, 122.161045459687), (588.282511364146, 262.971850818934), (800.964325519673, 147.716037474392), (855.395415807159, 123.101857797278), (858.849441350852, 121.951489745892), (856.509655680916, 123.294155938013)]}","{0: [(291.4530924285, 298.970820666395), (450.547854865097, 104.480067939016), (602.055977014051, 278.821029106926), (820.855160370235, 134.605538311139), (858.849441350852, 121.951489745892), (856.509655680916, 123.294155938013), (856.4565174303659, 123.30468062923224)]}"
3,1.11892E+19,['Group 5'],maps/g4/n.json,[50],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 114.07829928398132)]","{0: [(272.49773005683, 310.508470577339), (441.784198573798, 114.350401155859), (587.907861876034, 257.066758649509), (809.960143120251, 152.677377744749), (855.568014354601, 123.960609306246)]}","{0: [(289.958922740247, 294.494132088198), (456.966726157153, 96.336028062625), (601.001975447922, 273.139831708198), (830.855959887484, 140.631132348404), (856.4826937898878, 123.34357503164057)]}"
4,1.4385E+19,['Group 5'],maps/g4/n.json,[50],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 59.294536113739014)]","{0: [(280.9852453927, 306.042967323184), (533.569156579406, 217.87281656794), (789.448916940642, 136.925426982484), (853.549184261832, 124.256979688377), (859.959210993951, 122.990134958966)]}","{0: [(299.295189609705, 289.582078508627), (556.996553276376, 210.701890373872), (789.448916940642, 136.925426982484), (859.959210993951, 122.990134958966), (856.4576156104553, 123.31632422642703)]}"
5,1.40379E+19,['Group 5'],maps/g4/n.json,[50],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 49.26024079322815)]","{0: [(274.562647040536, 309.153473885088), (512.70337532545, 203.691063683395), (770.461352731887, 144.952502071642), (846.764537685872, 124.916943705267), (854.39485618127, 122.913387868629)]}","{0: [(292.230331422324, 293.003635726721), (534.750679715763, 194.759806479062), (770.461352731887, 144.952502071642), (854.39485618127, 122.913387868629), (856.4569892957254, 123.3024438810373)]}"
1,1.202E+19,['Group 5'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 143.340234041214)]","{0: [(305.077904929435, 263.819090053478), (573.604173518535, 264.905760013724), (856.808380744107, 123.962916879865), (857.484004661672, 122.899534019959), (854.967332039591, 124.224394111809)]}","{0: [(325.797115100113, 243.135813511951), (598.384879360377, 267.082754663901), (882.65073088248, 109.650933101462), (854.967332039591, 124.224394111809), (856.4565482732197, 123.30481816068706)]}"
2,8.13842E+18,['Group 5'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 142.79903841018677)]","{0: [(301.176437046402, 266.606467915711), (572.273381823047, 265.327185642615), (851.930064856201, 123.872749592446), (857.40283468347, 122.776910411787), (855.40431271726, 124.100996110705)]}","{0: [(321.505500428776, 246.201929160407), (597.350169962474, 267.239711290836), (877.388054345573, 109.536053422607), (855.40431271726, 124.100996110705), (856.4478188106324, 123.29353507928268)]}"
3,1.00197E+19,['Group 5'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 109.11107468605042)]","{0: [(306.072867922117, 263.55677244384), (574.645739775003, 264.826271338282), (846.79069668197, 128.3162131055), (871.527650718837, 114.445417210253), (856.61807328398, 123.355425733998)]}","{0: [(326.891574392063, 242.847264141349), (599.421156313297, 267.024172057975), (871.527650718837, 114.445417210253), (856.61807328398, 123.355425733998), (856.456574561085, 123.30470897001037)]}"
4,4.57515E+18,['Group 5'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 143.03064703941345)]","{0: [(303.813416345326, 265.324957029201), (567.196443488267, 262.487333030692), (850.31664828771, 125.416761326907), (857.271250135225, 122.976595227802), (855.378298537812, 124.120979400775)]}","{0: [(324.406177657593, 244.792267185246), (591.475470071334, 264.256839615236), (876.200766109347, 111.532753498074), (855.378298537812, 124.120979400775), (856.4547755850978, 123.30248512164583)]}"
5,1.35446E+19,['Group 5'],maps/g4/n.json,[100],[5],['S'],[0.0],834.3138124,"[97.8858032226563, 470.65185546875]","[856.45654296875, 123.304809570312]",[0],[0],[0],['Group 5'],"[('Group 5', 141.0093593597412)]","{0: [(305.137169275256, 263.882609714473), (572.595095268059, 263.374664432165), (858.573274920167, 125.766030513366), (856.847969014053, 123.400077660789), (854.062389416308, 124.559737694012)]}","{0: [(325.862305880516, 243.205685139046), (597.268374206814, 265.391562361477), (884.703764991502, 111.803477328555), (854.062389416308, 124.559737694012), (856.4500616808142, 123.29259688539379)]}"
1,3.982E+18,['Group 5'],maps/g3/baseball.json,[10],[10],['F'],[468.7412880024179],809,"[400.0, 91.0]","[400.0, 900.0]",[7],[0],[0],[],"[('Group 5', 3.4289443492889404)]","{0: [(400.0, 91.0), (400.0, 91.0), (400.0, 91.0), (400.0, 91.0), (402.586647819931, 209.130723247105), (402.845312601924, 220.943795571815), (396.13235642223, 335.317067632308), (397.220047757873, 423.583077126845), (397.395946453235, 431.265945355694), (397.395946453235, 431.265945355694)]}","{0: [(400.0, 91.0), (400.0, 91.0), (400.0, 91.0), (400.0, 91.0), (402.845312601924, 220.943795571815), (402.845312601924, 220.943795571815), (395.461060804261, 346.754394838357), (397.395946453235, 431.265945355694), (397.395946453235, 431.265945355694), (397.395946453235, 431.265945355694)]}"
2,7.65508E+18,['Group 5'],maps/g3/baseball.json,[10],[10],['F'],[1.69613339527698],809,"[400.0, 91.0]","[400.0, 900.0]",[1],[0],[0],[],"[('Group 5', 5.813892841339111)]","{0: [(401.769512664797, 219.832440369659), (402.641199362645, 340.317206129157), (402.710672905782, 351.07735830141), (397.555742232722, 432.947002958547), (399.028597968798, 502.812455014231), (400.564920709434, 583.431448116138), (400.007733217662, 648.29173632916), (388.14272040593, 844.499377441466), (392.847956378303, 900.582681375296), (393.318479975541, 906.191011768679)]}","{0: [(401.946463931277, 232.715684406625), (402.710672905782, 351.07735830141), (402.710672905782, 351.07735830141), (397.040249165416, 441.13396742426), (399.227432849136, 508.980303773228), (400.698669495463, 590.876562550429), (399.938639589882, 654.033253707034), (388.14272040593, 844.499377441466), (393.318479975541, 906.191011768679), (398.992947974072, 901.36481306839)]}"
