trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history
1,5.54911E+18,['Group 8'],maps/g1/tournament.json,[10],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0348625183105)]",{0: []},{0: []}
2,2.99235E+18,['Group 8'],maps/g1/tournament.json,[10],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0354871749878)]",{0: []},{0: []}
3,1.60651E+19,['Group 8'],maps/g1/tournament.json,[10],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0356476306915)]",{0: []},{0: []}
4,5.49468E+18,['Group 8'],maps/g1/tournament.json,[10],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0350565910339)]",{0: []},{0: []}
5,1.34295E+19,['Group 8'],maps/g1/tournament.json,[10],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0328562259674)]",{0: []},{0: []}
1,8.18454E+18,['Group 8'],maps/g1/tournament.json,[25],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0330641269684)]",{0: []},{0: []}
2,1.82364E+19,['Group 8'],maps/g1/tournament.json,[25],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0349509716034)]",{0: []},{0: []}
3,2.14927E+18,['Group 8'],maps/g1/tournament.json,[25],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0348618030548)]",{0: []},{0: []}
4,1.18067E+19,['Group 8'],maps/g1/tournament.json,[25],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0349323749542)]",{0: []},{0: []}
5,8.25269E+18,['Group 8'],maps/g1/tournament.json,[25],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0352034568787)]",{0: []},{0: []}
1,6.84517E+18,['Group 8'],maps/g1/tournament.json,[50],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0384385585785)]",{0: []},{0: []}
2,5.25154E+18,['Group 8'],maps/g1/tournament.json,[50],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0359663963318)]",{0: []},{0: []}
3,6.91975E+17,['Group 8'],maps/g1/tournament.json,[50],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0380256175995)]",{0: []},{0: []}
4,1.26358E+19,['Group 8'],maps/g1/tournament.json,[50],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0366899967194)]",{0: []},{0: []}
5,7.62002E+18,['Group 8'],maps/g1/tournament.json,[50],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0372803211212)]",{0: []},{0: []}
1,9.20903E+17,['Group 8'],maps/g1/tournament.json,[100],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.03946352005)]",{0: []},{0: []}
2,1.50466E+19,['Group 8'],maps/g1/tournament.json,[100],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0390164852142)]",{0: []},{0: []}
3,1.07286E+18,['Group 8'],maps/g1/tournament.json,[100],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0384039878845)]",{0: []},{0: []}
4,1.80027E+18,['Group 8'],maps/g1/tournament.json,[100],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0393722057343)]",{0: []},{0: []}
5,6.0295E+18,['Group 8'],maps/g1/tournament.json,[100],[10],['F'],[611.8823416311342],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[1],[0],[],"[('Group 8', 600.0453109741211)]",{0: []},{0: []}
1,3.42459E+18,['Group 8'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.034218788147)]",{0: []},{0: []}
2,8.93907E+18,['Group 8'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0339045524597)]",{0: []},{0: []}
3,1.18917E+18,['Group 8'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.032769203186)]",{0: []},{0: []}
4,1.45308E+19,['Group 8'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0358445644379)]",{0: []},{0: []}
5,6.13028E+18,['Group 8'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0347621440887)]",{0: []},{0: []}
1,3.57549E+15,['Group 8'],maps/g3/g3_tournament.json,[25],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0340316295624)]",{0: []},{0: []}
2,1.65463E+19,['Group 8'],maps/g3/g3_tournament.json,[25],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0356824398041)]",{0: []},{0: []}
3,1.64631E+18,['Group 8'],maps/g3/g3_tournament.json,[25],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0366809368134)]",{0: []},{0: []}
4,4.97637E+18,['Group 8'],maps/g3/g3_tournament.json,[25],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0334639549255)]",{0: []},{0: []}
5,1.10684E+19,['Group 8'],maps/g3/g3_tournament.json,[25],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.034104347229)]",{0: []},{0: []}
1,1.32711E+19,['Group 8'],maps/g3/g3_tournament.json,[50],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0380096435547)]",{0: []},{0: []}
2,1.00892E+19,['Group 8'],maps/g3/g3_tournament.json,[50],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.036783695221)]",{0: []},{0: []}
3,6.63055E+18,['Group 8'],maps/g3/g3_tournament.json,[50],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0387606620789)]",{0: []},{0: []}
4,1.69564E+18,['Group 8'],maps/g3/g3_tournament.json,[50],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0497677326202)]",{0: []},{0: []}
5,1.12761E+19,['Group 8'],maps/g3/g3_tournament.json,[50],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.051372051239)]",{0: []},{0: []}
1,9.87357E+17,['Group 8'],maps/g3/g3_tournament.json,[100],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0522770881653)]",{0: []},{0: []}
2,2.96812E+18,['Group 8'],maps/g3/g3_tournament.json,[100],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0550239086151)]",{0: []},{0: []}
3,1.44003E+19,['Group 8'],maps/g3/g3_tournament.json,[100],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.057532787323)]",{0: []},{0: []}
4,6.46316E+18,['Group 8'],maps/g3/g3_tournament.json,[100],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.055881023407)]",{0: []},{0: []}
5,3.6934E+18,['Group 8'],maps/g3/g3_tournament.json,[100],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 8', 600.0564343929291)]",{0: []},{0: []}
1,1.17958E+19,['Group 8'],maps/g5/tourney.json,[10],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 8', 600.0693118572235)]",{0: []},{0: []}
2,1.43911E+19,['Group 8'],maps/g5/tourney.json,[10],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 8', 600.069503068924)]",{0: []},{0: []}
