trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history
1,5.54674E+17,['Group 9'],maps/g1/tournament.json,[50],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 30.129446744918823)]","{0: [(185.327930939507, 240.312453334265), (422.079030229953, 246.990554015456), (661.890626061195, 131.492370477853), (683.589602582355, 119.876083570615), (700.006000358604, 120.198702846572)]}","{0: [(193.860724033457, 240.343698667691), (444.900860849603, 247.655239550232), (683.589602582355, 119.876083570615), (700.006000358604, 120.198702846572), (699.9991498285829, 120.00002931505153)]}"
2,4.334E+18,['Group 9'],maps/g1/tournament.json,[50],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 31.007872104644775)]","{0: [(184.200694791763, 241.66899033997), (424.472919314117, 244.431203545411), (666.376978685072, 133.909351760427), (688.248863071736, 122.831213440214), (699.860750261973, 119.903229831457)]}","{0: [(192.62076427094, 241.835889373967), (447.658134818434, 244.690734962556), (688.248863071736, 122.831213440214), (699.860750261973, 119.903229831457), (699.9993642507143, 120.00090223787423)]}"
3,1.81074E+19,['Group 9'],maps/g1/tournament.json,[50],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 31.040650367736816)]","{0: [(186.831531966442, 239.256936566529), (421.770986842742, 245.062724108641), (658.91798369617, 134.025471538492), (680.370120364716, 122.862945342623), (699.280056765585, 120.093827818953)]}","{0: [(195.514685163087, 239.182630223181), (444.396617010707, 245.650733497187), (680.370120364716, 122.862945342623), (699.280056765585, 120.093827818953), (700.0000241105382, 120.00018537320379)]}"
4,1.54807E+19,['Group 9'],maps/g1/tournament.json,[50],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 31.25519108772278)]","{0: [(184.248576873381, 240.08136176927), (423.259276865248, 246.009535624583), (658.983120169863, 145.84955524812), (699.362175340002, 120.591899555668), (701.273428266274, 119.073653827866)]}","{0: [(192.673434560719, 240.089497946197), (446.317861095701, 246.601539392422), (680.249646077279, 135.77435683369), (701.273428266274, 119.073653827866), (699.9980280231863, 119.99727696328614)]}"
5,1.59736E+19,['Group 9'],maps/g1/tournament.json,[50],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 31.836301565170288)]","{0: [(185.388906775583, 239.631482768664), (425.002083679679, 244.545889131751), (655.590227817831, 138.763992251579), (698.539530129074, 120.833297440221), (700.759653205043, 120.102998185973)]}","{0: [(193.927797453141, 239.594631045531), (448.109512302333, 245.041014940373), (676.338299369381, 128.136289982699), (700.759653205043, 120.102998185973), (700.0010474704877, 119.99278986290113)]}"
1,9.23654E+18,['Group 9'],maps/g1/tournament.json,[100],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 32.64580011367798)]","{0: [(393.562391280357, 168.966543863989), (479.556642478801, 47.9634348526027), (691.70301557363, 115.794622213184), (712.244962664384, 123.742462497144), (700.226633327494, 119.88631617441)]}","{0: [(412.287620605964, 164.435589642857), (486.283544666085, 36.3162193735772), (712.244962664384, 123.742462497144), (700.226633327494, 119.88631617441), (700.00031630746, 120.00062624196893)]}"
2,4.38076E+18,['Group 9'],maps/g1/tournament.json,[100],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 32.89688205718994)]","{0: [(389.887707034131, 169.855266733733), (479.676150220842, 50.8897439794881), (692.216564385221, 114.940825494115), (712.796765114455, 122.481376540799), (700.118878672731, 120.155898626255)]}","{0: [(412.292081500399, 164.434033501691), (486.414557092886, 39.5353150272678), (712.796765114455, 122.481376540799), (700.118878672731, 120.155898626255), (699.9993481179523, 120.00050142358721)]}"
3,1.00215E+19,['Group 9'],maps/g1/tournament.json,[100],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 33.008073568344116)]","{0: [(389.622140843647, 170.643581519664), (474.276439676303, 65.4875802625151), (692.135320258517, 118.458284948356), (713.229979534813, 124.76972201238), (700.291806680063, 120.143216101627)]}","{0: [(405.153561483673, 166.924239806472), (481.188727495566, 55.3439143081193), (713.229979534813, 124.76972201238), (700.291806680063, 120.143216101627), (699.9992979485963, 120.00144854129546)]}"
4,1.3827E+18,['Group 9'],maps/g1/tournament.json,[100],[3],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 32.84716534614563)]","{0: [(392.374563639896, 165.911395019754), (481.031206234663, 50.471902004274), (687.984898170228, 115.437188295892)]}","{0: [(419.813456071684, 158.958296100458), (487.15298125096, 39.6232625946556), (700.0089601935778, 119.97626434938495)]}"
5,1.18499E+18,['Group 9'],maps/g1/tournament.json,[100],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 9'],"[('Group 9', 32.232118368148804)]","{0: [(386.026823661642, 172.47317372489), (475.003721029462, 62.3838315262996), (691.744119498879, 118.137723194716), (712.628009182064, 124.790487212854), (699.931708443921, 119.856374773589)]}","{0: [(395.988704653838, 170.121316655956), (482.905222667024, 51.6100830133339), (712.628009182064, 124.790487212854), (699.931708443921, 119.856374773589), (699.9995311508744, 120.00022105969995)]}"
1,3.25225E+18,['Group 9'],maps/g3/g3_tournament.json,[10],[8],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 7.480069160461426)]","{0: [(251.153817319731, 473.408931089786), (446.018422491335, 469.066953347991), (476.337641269565, 471.407847275569), (657.141005012448, 466.228849470781), (674.918149198954, 465.687540751027), (687.982631884751, 471.835943214226), (686.278182801728, 471.988302166964), (685.958984360501, 472.095156672335)]}","{0: [(256.738339676704, 473.556074198764), (446.018422491335, 469.066953347991), (479.369563147388, 471.641936668326), (674.918149198954, 465.687540751027), (687.982631884751, 471.835943214226), (686.278182801728, 471.988302166964), (685.958984360501, 472.095156672335), (685.9028543212085, 472.08652399431014)]}"
2,1.52793E+18,['Group 9'],maps/g3/g3_tournament.json,[10],[7],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 9'],"[('Group 9', 7.1808860301971436)]","{0: [(244.990539973065, 471.775115734765), (249.958734595371, 471.758877308241), (455.676361019407, 443.815925234109), (469.146134312629, 470.625771476614), (649.40192797599, 476.279337343939), (667.292809609394, 476.576595468247), (687.585508280041, 472.191524711763)]}","{0: [(249.958734595371, 471.758877308241), (249.958734595371, 471.758877308241), (455.676361019407, 443.815925234109), (470.493111641951, 473.306756100865), (667.292809609394, 476.576595468247), (687.585508280041, 472.191524711763), (685.9043362527274, 472.063648561572)]}"
3,5.6586E+18,['Group 9'],maps/g3/g3_tournament.json,[10],[8],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 9'],"[('Group 9', 7.095903635025024)]","{0: [(246.745950328602, 472.650677529017), (251.889685986463, 472.721995281918), (428.672837317586, 454.946850233122), (474.323344851218, 471.393215999888), (705.978439532558, 487.537461648069), (683.704091179826, 470.202743642451), (679.204401890972, 468.324411894242), (685.462975966028, 472.20555010761)]}","{0: [(251.889685986463, 472.721995281918), (251.889685986463, 472.721995281918), (430.02685161896, 454.810707165053), (478.752994174444, 473.051466883372), (728.700984068369, 488.986061124539), (679.204401890972, 468.324411894242), (685.462975966028, 472.20555010761), (685.8874416711661, 472.0493485088986)]}"
4,1.35891E+18,['Group 9'],maps/g3/g3_tournament.json,[10],[9],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[2],[0],[0],['Group 9'],"[('Group 9', 7.057170152664185)]","{0: [(244.617159771772, 470.296189897271), (249.548016373949, 470.132058886998), (249.548016373949, 470.132058886998), (443.319682519102, 465.140694140442), (471.298112534644, 467.928574071713), (699.197447716334, 464.824155231079), (684.772560756744, 470.840279576267), (681.079057138983, 471.475724079124), (686.134389865896, 472.227604335395)]}","{0: [(249.548016373949, 470.132058886998), (249.548016373949, 470.132058886998), (249.548016373949, 470.132058886998), (443.319682519102, 465.140694140442), (474.095955536198, 468.207362064841), (721.707596934347, 464.485834547703), (681.079057138983, 471.475724079124), (686.134389865896, 472.227604335395), (685.9094939301085, 472.0790212123296)]}"
5,1.56253E+19,['Group 9'],maps/g3/g3_tournament.json,[10],[7],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 6.920835494995117)]","{0: [(236.771654878562, 473.560133654819), (465.451783938546, 471.152200887281), (473.415806199668, 471.664770709787), (713.312814586024, 466.883591396105), (694.47327766001, 475.72507877176), (690.198317905806, 476.657551872284), (685.531403032732, 472.210978559346)]}","{0: [(240.917960991418, 473.722397020301), (465.451783938546, 471.152200887281), (474.21220842578, 471.716027692037), (737.222875202049, 466.400347766511), (690.198317905806, 476.657551872284), (685.531403032732, 472.210978559346), (685.8857417422091, 472.0526811975249)]}"
1,7.67303E+18,['Group 9'],maps/g3/g3_tournament.json,[25],[9],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[3],[0],[0],['Group 9'],"[('Group 9', 4.899078607559204)]","{0: [(262.207245376085, 483.036987980705), (268.897110538693, 484.146936778776), (268.897110538693, 484.146936778776), (268.897110538693, 484.146936778776), (452.190705404015, 485.715453189449), (471.098317712166, 472.069873839001), (673.834838723673, 459.949244204526), (693.919414701742, 458.873637034583), (685.861465006319, 471.992865605137)]}","{0: [(268.897110538693, 484.146936778776), (268.897110538693, 484.146936778776), (268.897110538693, 484.146936778776), (268.897110538693, 484.146936778776), (452.190705404015, 485.715453189449), (472.989078942981, 470.705315903956), (693.919414701742, 458.873637034583), (685.861465006319, 471.992865605137), (685.9039476697532, 472.0891359643052)]}"
2,2.65165E+18,['Group 9'],maps/g3/g3_tournament.json,[25],[6],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 4.8805670738220215)]","{0: [(262.676937930445, 480.292805114047), (438.552447205671, 488.426803456072), (475.777221915914, 470.913984839141), (652.943675930887, 469.201204921678), (670.288073585282, 469.205055116101), (685.97465638565, 471.936483428483)]}","{0: [(269.41377234849, 481.128335625452), (438.552447205671, 488.426803456072), (479.499699386939, 469.162702977448), (670.288073585282, 469.205055116101), (685.97465638565, 471.936483428483), (685.9081368119685, 472.0923165997111)]}"
3,1.2827E+19,['Group 9'],maps/g3/g3_tournament.json,[25],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 4.85771369934082)]","{0: [(255.382269390515, 482.329571980203), (464.849904230865, 493.791985490369), (676.108054199228, 475.332691795059), (695.199266523301, 473.382530362407), (685.7564768129, 471.691429815925)]}","{0: [(261.389636954567, 483.368779178224), (485.195930958495, 494.834306121583), (695.199266523301, 473.382530362407), (685.7564768129, 471.691429815925), (685.9121923627697, 472.0859566067475)]}"
4,6.72079E+17,['Group 9'],maps/g3/g3_tournament.json,[25],[10],['F'],[4.490056013440325],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[7],[0],[0],[],"[('Group 9', 4.952873945236206)]","{0: [(261.690629871353, 480.572006929518), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (465.154958035731, 490.724435484731), (671.603957166247, 472.963118431426)]}","{0: [(268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (268.328833483489, 481.43545762247), (484.837570490955, 491.653333270957), (690.280595833776, 471.094096947473)]}"
5,1.41335E+19,['Group 9'],maps/g3/g3_tournament.json,[25],[8],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[3],[0],[0],['Group 9'],"[('Group 9', 4.962064027786255)]","{0: [(195.30859375, 471.9375), (195.30859375, 471.9375), (258.782492250398, 479.064603588751), (265.129882100438, 479.777313947626), (460.293523965069, 493.522624420748), (694.717261222447, 473.477639297914), (686.911462147091, 472.583198125959), (683.981808508846, 472.707949170464)]}","{0: [(195.30859375, 471.9375), (195.30859375, 471.9375), (265.129882100438, 479.777313947626), (265.129882100438, 479.777313947626), (479.809888151532, 494.89715546806), (716.207998529538, 471.335687680899), (683.981808508846, 472.707949170464), (685.9046840241648, 472.09721198630064)]}"
1,6.04676E+18,['Group 9'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 9'],"[('Group 9', 2.8056368827819824)]","{0: [(195.30859375, 471.9375), (260.943046935257, 491.061901264837), (446.680613083633, 489.119535772611), (473.009003594181, 470.464260364588), (678.981025174664, 472.004473055409)]}","{0: [(195.30859375, 471.9375), (267.506492253783, 492.974341391321), (446.680613083633, 489.119535772611), (475.641842645236, 468.598732823786), (685.9018321278697, 472.1203900684638)]}"
2,1.52511E+19,['Group 9'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 2.7025363445281982)]","{0: [(262.564382043998, 492.118544432952), (454.973196897679, 490.314786942674), (677.210912270351, 472.734602741283), (697.577851447376, 471.014802940479), (685.779506258751, 472.014370572823)]}","{0: [(269.289960873398, 494.136648876247), (473.541520500107, 489.932600749317), (697.577851447376, 471.014802940479), (685.779506258751, 472.014370572823), (685.9026097890924, 472.08940729233376)]}"
3,1.17331E+18,['Group 9'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 2.725743532180786)]","{0: [(259.105078359518, 491.331868963581), (456.154043862062, 492.201614189009), (680.472323425808, 473.252272380651), (700.997458211766, 471.368035116525), (685.649516525165, 471.851856680929)]}","{0: [(265.484726820469, 493.271305859939), (475.220975566222, 492.094645021916), (700.997458211766, 471.368035116525), (685.649516525165, 471.851856680929), (685.9046379376545, 472.0873584334851)]}"
4,8.37961E+18,['Group 9'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 2.6939303874969482)]","{0: [(262.875241034728, 491.781308704173), (453.003544055225, 492.245833135593), (683.71545657752, 474.858324333253), (704.952931446829, 473.134772017409), (686.530308597148, 472.042640033041)]}","{0: [(269.631905763201, 493.765689574591), (471.340707884428, 492.093847491693), (704.952931446829, 473.134772017409), (686.530308597148, 472.042640033041), (685.9019092602632, 472.08309462605234)]}"
5,1.13714E+19,['Group 9'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 2.7179346084594727)]","{0: [(261.525556143458, 492.013017722012), (457.214598736708, 491.551393883879), (674.147514468656, 472.185949463126), (693.950132578312, 470.274096777154), (686.077630289075, 472.036006593476)]}","{0: [(268.147252382804, 494.020569494213), (476.121333372098, 491.304476322845), (693.950132578312, 470.274096777154), (686.077630289075, 472.036006593476), (685.9029821180095, 472.09184055969956)]}"
1,4.05507E+18,['Group 9'],maps/g3/g3_tournament.json,[100],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 9'],"[('Group 9', 0.9315125942230225)]","{0: [(195.30859375, 471.9375), (453.95151093293, 489.992998132459), (675.230443364407, 472.980037807723), (694.771907435726, 471.098186793925), (686.026177809789, 472.071795488154)]}","{0: [(195.30859375, 471.9375), (479.815802651223, 491.798547945705), (694.771907435726, 471.098186793925), (686.026177809789, 472.071795488154), (685.9022692429239, 472.0893168465012)]}"
2,1.54184E+19,['Group 9'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 9'],"[('Group 9', 0.910496711730957)]","{0: [(195.30859375, 471.9375), (451.438212277935, 491.965237357362), (680.463570387803, 471.574790948618), (700.80481001351, 469.33546893417)]}","{0: [(195.30859375, 471.9375), (477.051174130728, 493.968011093098), (700.80481001351, 469.33546893417), (685.9001345862231, 472.07783702150414)]}"
3,8.22162E+17,['Group 9'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 0.89333176612854)]","{0: [(456.901512023528, 491.846764673332), (674.671605794654, 471.830327628542), (693.832685989031, 469.62959127733), (685.845353414831, 472.224246591319)]}","{0: [(483.060803850881, 493.837691140665), (693.832685989031, 469.62959127733), (685.845353414831, 472.224246591319), (685.9007016719016, 472.08917089645064)]}"
4,1.27567E+18,['Group 9'],maps/g3/g3_tournament.json,[100],[3],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 0.8610992431640625)]","{0: [(454.082590650287, 492.805857381438), (673.443444755186, 473.297730792944), (692.791790196672, 471.138234560281)]}","{0: [(479.959990340316, 494.892693119582), (692.791790196672, 471.138234560281), (685.9010911120348, 472.0806851250249)]}"
5,2.32614E+18,['Group 9'],maps/g3/g3_tournament.json,[100],[3],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 9'],"[('Group 9', 0.852027416229248)]","{0: [(451.638099513003, 491.171409419734), (678.708237586875, 471.742025800812), (698.851956336632, 469.606748344722)]}","{0: [(477.271050089303, 493.094800361707), (698.851956336632, 469.606748344722), (685.8930091330001, 472.040132398988)]}"
1,3.59145E+18,['Group 9'],maps/g5/tourney.json,[10],[10],['F'],[758.9095999892791],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[4],[0],[0],[],"[('Group 9', 34.87777662277222)]","{0: [(522.818233250511, 875.787367362703), (567.740966582407, 852.379221916627), (571.575279218667, 850.680318535613), (571.575279218667, 850.680318535613), (571.575279218667, 850.680318535613), (571.575279218667, 850.680318535613), (640.619465321025, 809.022124517742), (758.93726012526, 660.768274901709), (724.203805393585, 593.687157279714), (667.468863631384, 575.968508894462)]}","{0: [(529.397840219801, 869.368255726768), (571.575279218667, 850.680318535613), (571.575279218667, 850.680318535613), (571.575279218667, 850.680318535613), (571.575279218667, 850.680318535613), (571.575279218667, 850.680318535613), (647.52388393126, 804.856305115955), (770.07859774466, 646.359471880284), (719.616326158477, 588.419925819657), (662.254117378675, 574.723367201942)]}"
