trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history
1,4.43815E+18,['Group 2'],maps/g1/tournament.json,[50],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 480.165363073349)]","{0: [(179.727659135623, 227.671063686572), (413.168106683457, 144.863590107581), (463.510516785932, 62.484733632977), (690.619528829303, 117.58154401601), (712.827005932615, 123.91501361906)]}","{0: [(187.700425049185, 226.43817005523), (413.168106683457, 144.863590107581), (468.54475779618, 54.2468479855166), (712.827005932615, 123.91501361906), (699.9885827134395, 120.03780554306206)]}"
2,1.59652E+19,['Group 2'],maps/g1/tournament.json,[50],[6],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 484.60234904289246)]","{0: [(179.415351081623, 227.373112597249), (417.238068511583, 138.939966182764), (466.317789249499, 59.1828254763058), (687.130020538884, 116.485244699936), (708.720446460443, 123.013058029363), (699.728969471252, 119.687212960604)]}","{0: [(187.356886189785, 226.110423856974), (417.238068511583, 138.939966182764), (471.225761323291, 51.20711140566), (708.720446460443, 123.013058029363), (699.728969471252, 119.687212960604), (699.9956971104718, 120.00362720573841)]}"
3,1.70534E+19,['Group 2'],maps/g1/tournament.json,[50],[6],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 417.171505689621)]","{0: [(182.648868542691, 229.326030386318), (414.335283016772, 143.852634277477), (466.706293851262, 62.1650286006265), (685.362608524218, 117.007269199027), (706.704529883168, 123.308369315635), (699.550885677827, 119.984522371147)]}","{0: [(190.913755396961, 228.25863342495), (414.335283016772, 143.852634277477), (471.94339493471, 53.9962680329414), (706.704529883168, 123.308369315635), (699.550885677827, 119.984522371147), (700.000063814264, 119.99784914375006)]}"
4,1.661E+19,['Group 2'],maps/g1/tournament.json,[50],[6],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 414.25343561172485)]","{0: [(182.395111688036, 227.641640176095), (411.743206500309, 140.820032079246), (461.011573358486, 73.4737477553932), (694.855378207793, 119.404165713586), (717.747075024142, 124.670670352643), (699.159188479758, 120.028308126847)]}","{0: [(190.63462285684, 226.405804193704), (411.743206500309, 140.820032079246), (465.938410044304, 66.7391193230079), (717.747075024142, 124.670670352643), (699.159188479758, 120.028308126847), (700.0002348047932, 120.0124641513071)]}"
5,1.08649E+19,['Group 2'],maps/g1/tournament.json,[50],[6],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 413.205931186676)]","{0: [(181.090460580526, 227.048638952162), (411.660357289195, 141.456115722227), (463.522881712797, 74.4361520813074), (693.309256729222, 118.085142633784), (715.769268986628, 123.120241325441), (699.597903433524, 119.773579683633)]}","{0: [(189.199506638579, 225.753502847378), (411.660357289195, 141.456115722227), (468.709134155157, 67.7341557172154), (715.769268986628, 123.120241325441), (699.597903433524, 119.773579683633), (700.0038090420489, 119.99295211564832)]}"
1,9.26126E+17,['Group 2'],maps/g1/tournament.json,[100],[4],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 411.88895869255066)]","{0: [(397.151722298509, 175.927118971184), (468.886495804917, 69.3141687531868), (690.522250410699, 116.491478703517), (711.968478136213, 122.27533920073)]}","{0: [(397.151722298509, 175.927118971184), (476.059973155558, 58.6528737313871), (711.968478136213, 122.27533920073), (700.0007266356369, 119.99618446496996)]}"
2,9.91318E+18,['Group 2'],maps/g1/tournament.json,[100],[4],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 316.4767405986786)]","{0: [(393.52633817376, 177.926432509947), (470.743570035774, 56.9697153047841), (690.452874874662, 116.273063962835), (711.651633039931, 123.412966000691)]}","{0: [(393.52633817376, 177.926432509947), (478.465293221975, 44.8740435842678), (711.651633039931, 123.412966000691), (699.9931484624319, 120.02356717196952)]}"
3,1.84253E+18,['Group 2'],maps/g1/tournament.json,[100],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 315.73443841934204)]","{0: [(393.324177725139, 178.689139166898), (473.536910493859, 52.1209010589789), (689.278555988261, 115.180706716643), (710.050593210015, 122.752369663489), (699.774329484398, 119.872227067343)]}","{0: [(393.324177725139, 178.689139166898), (481.558183770731, 39.4640772481869), (710.050593210015, 122.752369663489), (699.774329484398, 119.872227067343), (699.9996070047569, 120.00068917593568)]}"
4,1.12914E+19,['Group 2'],maps/g1/tournament.json,[100],[4],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 317.2568829059601)]","{0: [(396.507307463451, 177.066464707424), (466.957458330646, 70.4203324409884), (691.486887406988, 117.602469616959), (713.23532880595, 123.38714465722)]}","{0: [(396.507307463451, 177.066464707424), (474.002473417366, 59.7557192143448), (713.23532880595, 123.38714465722), (699.9898559210195, 120.04014434131983)]}"
5,3.38104E+18,['Group 2'],maps/g1/tournament.json,[100],[4],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 2'],"[('Group 2', 316.9267921447754)]","{0: [(395.521473935124, 177.855869196656), (470.250717528403, 63.9816622503455), (686.542837113191, 116.69338264469), (707.424756635737, 123.103296753588)]}","{0: [(395.521473935124, 177.855869196656), (477.723641887731, 52.5942415557144), (707.424756635737, 123.103296753588), (699.9989602449841, 120.00249000007352)]}"
1,1.1038E+19,['Group 2'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 2', 600.2302477359772)]",{0: []},{0: []}
2,5.16903E+18,['Group 2'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 2', 600.3291230201721)]",{0: []},{0: []}
3,1.33986E+19,['Group 2'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 2', 600.2290110588074)]",{0: []},{0: []}
4,1.16203E+19,['Group 2'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 2', 600.2314665317535)]",{0: []},{0: []}
5,1.6104E+19,['Group 2'],maps/g3/g3_tournament.json,[10],[10],['F'],[490.593773653601],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 2', 600.2550859451294)]",{0: []},{0: []}
1,2.78525E+18,['Group 2'],maps/g3/g3_tournament.json,[25],[6],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 577.7247612476349)]","{0: [(253.250213233906, 471.629984071206), (444.908762722593, 475.757630840629), (474.6013414835, 474.029713801621), (660.978835287607, 467.947936581442), (679.319658880409, 467.357038029814), (686.106662176307, 472.534960144002)]}","{0: [(259.044375182297, 471.599232478327), (444.908762722593, 475.757630840629), (477.570599359591, 473.856922097721), (679.319658880409, 467.357038029814), (686.106662176307, 472.534960144002), (685.8996996473686, 472.091076573659)]}"
2,1.7023E+19,['Group 2'],maps/g3/g3_tournament.json,[25],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 478.2884740829468)]","{0: [(257.451881383686, 471.512741448127), (445.748120580882, 472.657927104269), (472.338592269844, 468.937395634303), (671.925500804187, 475.110868219138), (691.618286940731, 475.765420792321)]}","{0: [(263.666210147055, 471.47026559294), (445.748120580882, 472.657927104269), (474.99763943874, 468.565342487307), (691.618286940731, 475.765420792321), (685.8798995570487, 472.12522466608317)]}"
3,8.18417E+18,['Group 2'],maps/g3/g3_tournament.json,[25],[6],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 574.3124775886536)]","{0: [(255.828896590935, 470.390390229475), (449.642239928259, 477.228963255088), (473.361517474879, 471.244331419506), (693.612189789478, 465.313283051382), (688.324543700629, 471.804508137836), (685.616991646144, 472.506956498327)]}","{0: [(261.880926875028, 470.235679252423), (449.642239928259, 477.228963255088), (475.733445229541, 470.645868235948), (715.400064245472, 464.780024532925), (685.616991646144, 472.506956498327), (685.9053423903875, 472.09192712104505)]}"
4,1.1292E+19,['Group 2'],maps/g3/g3_tournament.json,[25],[10],['F'],[427.9987584561186],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 2', 600.3169758319855)]","{0: [(252.216022006113, 470.576223980739)]}","{0: [(257.906764831724, 470.440096378813)]}"
5,8.393E+18,['Group 2'],maps/g3/g3_tournament.json,[25],[10],['F'],[425.27092504243655],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[1],[0],[],"[('Group 2', 600.7677252292633)]","{0: [(254.695315214494, 473.419709594397)]}","{0: [(260.633987360943, 473.567930553836)]}"
1,5.97111E+18,['Group 2'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 216.26353073120117)]","{0: [(444.233337363521, 475.869256156395), (470.808175504568, 471.988073425853), (678.855963785102, 473.650103721946), (699.394994231745, 473.85511857886), (684.948021578252, 471.892477666679)]}","{0: [(444.233337363521, 475.869256156395), (473.465659318673, 471.599955152799), (699.394994231745, 473.85511857886), (684.948021578252, 471.892477666679), (685.9033885219502, 472.0846497565025)]}"
2,6.18007E+18,['Group 2'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 220.98036098480225)]","{0: [(450.113730010176, 472.109809496175), (473.845213394727, 471.630153427129), (675.374173806926, 474.068710327507), (695.2897550143, 474.317362578235), (685.719480199361, 471.868172619505)]}","{0: [(450.113730010176, 472.109809496175), (476.218361733183, 471.582187820224), (695.2897550143, 474.317362578235), (685.719480199361, 471.868172619505), (685.9016309648108, 472.0904279177065)]}"
3,1.39886E+19,['Group 2'],maps/g3/g3_tournament.json,[50],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 213.21365094184875)]","{0: [(448.895869618942, 470.09848469819), (476.854574743328, 471.518697501682), (679.61558708491, 475.049259259099), (699.612101267824, 475.388113306806)]}","{0: [(448.895869618942, 470.09848469819), (479.650445255767, 471.660718782031), (699.612101267824, 475.388113306806), (685.8930249430693, 472.1290716696685)]}"
4,3.82257E+18,['Group 2'],maps/g3/g3_tournament.json,[50],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 207.1985650062561)]","{0: [(440.638094456596, 474.039910014391), (476.064452337365, 471.699197636363), (672.535029898891, 470.379751328538), (691.827824076236, 470.271213821536)]}","{0: [(440.638094456596, 474.039910014391), (479.607088125442, 471.46512639856), (691.827824076236, 470.271213821536), (685.892877121137, 472.05840677503005)]}"
5,1.35716E+19,['Group 2'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 256.24922490119934)]","{0: [(445.167358019955, 469.909206447504), (472.128068196699, 470.388548657258), (673.915346432911, 472.685597045927), (693.824467154764, 472.910508462696), (685.57250476753, 472.159928301667)]}","{0: [(445.167358019955, 469.909206447504), (474.824139214374, 470.436482878234), (693.824467154764, 472.910508462696), (685.57250476753, 472.159928301667), (685.9019170403928, 472.0878924523761)]}"
1,9.25702E+18,['Group 2'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 407.8004996776581)]","{0: [(454.305294316189, 469.300981956223), (479.419990215691, 471.624373665065), (675.142016080451, 472.669020357768), (694.463071707932, 472.75025110995)]}","{0: [(454.305294316189, 469.300981956223), (481.931459805641, 471.856712835949), (694.463071707932, 472.75025110995), (685.9004007270959, 472.1160786742901)]}"
2,1.09656E+19,['Group 2'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 399.4773862361908)]","{0: [(448.056192791339, 471.448616776046), (475.789085427812, 471.702647068789), (680.555752471664, 472.767528186035), (700.755090249685, 472.871475994832)]}","{0: [(448.056192791339, 471.448616776046), (478.562374691459, 471.728050098064), (700.755090249685, 472.871475994832), (685.9014884465062, 472.10645016647345)]}"
3,1.52282E+19,['Group 2'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 399.30547642707825)]","{0: [(449.503222958881, 471.247175970931), (478.366750368711, 479.540851724238), (676.936492720589, 472.815139364206), (696.504831681678, 472.059631370669)]}","{0: [(449.503222958881, 471.247175970931), (481.253103109694, 480.370219299569), (696.504831681678, 472.059631370669), (685.9027611460008, 472.1429538253114)]}"
4,1.63529E+19,['Group 2'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 405.4923403263092)]","{0: [(453.76482044237, 470.672349542362), (479.172346413341, 470.759565505789), (679.610429897027, 473.296167739927), (699.400162985687, 473.548955803707)]}","{0: [(453.76482044237, 470.672349542362), (481.713099010438, 470.768287102132), (699.400162985687, 473.548955803707), (685.9032083536454, 472.08188942947186)]}"
5,8.25144E+18,['Group 2'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 2'],"[('Group 2', 394.47291326522827)]","{0: [(454.963536464182, 472.272984488001), (478.124795422869, 471.336504689689), (677.895832615732, 473.134215191963), (697.641323745431, 473.323351040174)]}","{0: [(454.963536464182, 472.272984488001), (480.440921318738, 471.242856709857), (697.641323745431, 473.323351040174), (685.9057707124132, 472.0580587625678)]}"
1,1.09689E+19,['Group 2'],maps/g5/tourney.json,[10],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.6025507450104)]",{0: []},{0: []}
2,1.19109E+19,['Group 2'],maps/g5/tourney.json,[10],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.5887212753296)]",{0: []},{0: []}
3,5.15226E+18,['Group 2'],maps/g5/tourney.json,[10],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.594907283783)]",{0: []},{0: []}
4,1.6204E+19,['Group 2'],maps/g5/tourney.json,[10],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.695544719696)]",{0: []},{0: []}
5,3.25399E+18,['Group 2'],maps/g5/tourney.json,[10],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.6912961006165)]",{0: []},{0: []}
1,9.89988E+18,['Group 2'],maps/g5/tourney.json,[25],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.6990389823914)]",{0: []},{0: []}
2,1.23192E+19,['Group 2'],maps/g5/tourney.json,[25],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.6013247966766)]",{0: []},{0: []}
3,7.04438E+18,['Group 2'],maps/g5/tourney.json,[25],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.5949845314026)]",{0: []},{0: []}
4,7.90572E+18,['Group 2'],maps/g5/tourney.json,[25],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.5934920310974)]",{0: []},{0: []}
5,5.31586E+18,['Group 2'],maps/g5/tourney.json,[25],[10],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.6362257003784)]",{0: []},{0: []}
1,1.109E+19,['Group 2'],maps/g5/tourney.json,[50],[10],['F'],[1077.3514721345978],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.9639158248901)]","{0: [(489.800114461547, 863.47021616735)]}","{0: [(497.180125907702, 851.817237784085)]}"
2,1.31892E+19,['Group 2'],maps/g5/tourney.json,[50],[10],['F'],[1072.8233043278415],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.1572511196136)]","{0: [(494.262804051526, 861.753029347867)]}","{0: [(502.089084456679, 849.928332282654)]}"
3,8.08942E+18,['Group 2'],maps/g5/tourney.json,[50],[10],['F'],[1074.2402646352193],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.8344879150391)]","{0: [(492.193939823336, 861.758850332848)]}","{0: [(499.813333805669, 849.934735366133)]}"
4,7.40279E+17,['Group 2'],maps/g5/tourney.json,[50],[10],['F'],[1076.3646903972308],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.9259355068207)]","{0: [(490.60019046027, 862.959903993437)]}","{0: [(498.060209506297, 851.25589439278)]}"
5,1.75132E+19,['Group 2'],maps/g5/tourney.json,[50],[10],['F'],[1074.679172269239],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.5062470436096)]","{0: [(493.86501710722, 863.58828042897)]}","{0: [(501.651518817942, 851.947108471867)]}"
1,4.74726E+18,['Group 2'],maps/g5/tourney.json,[100],[10],['F'],[796.9929651668563],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.7195820808411)]","{0: [(571.994620878404, 920.159705044998), (826.321150714024, 755.217656241619)]}","{0: [(587.594082966244, 914.175675549498), (850.193857488802, 739.321854310831)]}"
2,1.46124E+19,['Group 2'],maps/g5/tourney.json,[100],[10],['F'],[800.8958196508272],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.6745285987854)]","{0: [(568.728203095095, 919.856165881266), (822.851462087421, 757.689730263335)]}","{0: [(584.001023404605, 913.841782469393), (846.736505955702, 742.074525042729)]}"
3,1.01901E+19,['Group 2'],maps/g5/tourney.json,[100],[10],['F'],[1076.7736940596274],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.390709400177)]","{0: [(569.872096494235, 919.528403617914)]}","{0: [(584.66061613139, 913.716528619382)]}"
4,1.85307E+18,['Group 2'],maps/g5/tourney.json,[100],[10],['F'],[800.2788376802972],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.5389499664307)]","{0: [(571.45433786173, 920.156483653789), (825.010647157273, 757.92842605909)]}","{0: [(586.999771647903, 914.172132019167), (848.81173470821, 742.304055463082)]}"
5,2.22169E+18,['Group 2'],maps/g5/tourney.json,[100],[10],['F'],[800.7458236162051],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[1],[0],[],"[('Group 2', 600.4389324188232)]","{0: [(572.325600345803, 919.483780543372), (824.253575118734, 757.957617916079)]}","{0: [(587.958160380383, 913.43215859771), (847.883116592569, 742.410163847916)]}"
1,1.15379E+19,['Group 2'],maps/g7/g7_final.json,[10],[10],['F'],[536.8861013526446],738.241153,"[675.0, 775.0]","[325.0, 125.0]",[0],[1],[0],[],"[('Group 2', 600.1300802230835)]","{0: [(676.230916017529, 553.13820516567)]}","{0: [(676.354007619282, 530.952025682237)]}"
2,1.07505E+19,['Group 2'],maps/g7/g7_final.json,[10],[10],['F'],[537.5850096494709],738.241153,"[675.0, 775.0]","[325.0, 125.0]",[0],[1],[0],[],"[('Group 2', 600.6859855651855)]","{0: [(683.91509871512, 547.200581088942)]}","{0: [(684.806608586632, 524.420639197836)]}"
3,4.20642E+18,['Group 2'],maps/g7/g7_final.json,[10],[10],['F'],[540.1646781135637],738.241153,"[675.0, 775.0]","[325.0, 125.0]",[0],[1],[0],[],"[('Group 2', 600.1426177024841)]","{0: [(659.167369581661, 571.032393080323)]}","{0: [(657.584106539827, 550.635632388355)]}"
4,1.84432E+19,['Group 2'],maps/g7/g7_final.json,[10],[10],['F'],[558.3789328685077],738.241153,"[675.0, 775.0]","[325.0, 125.0]",[0],[1],[0],[],"[('Group 2', 600.1675205230713)]","{0: [(657.397821217375, 593.147279278877)]}","{0: [(655.637603339113, 574.962007206765)]}"
5,1.52372E+19,['Group 2'],maps/g7/g7_final.json,[10],[10],['F'],[551.8476681730276],738.241153,"[675.0, 775.0]","[325.0, 125.0]",[0],[1],[0],[],"[('Group 2', 600.1088707447052)]","{0: [(674.509578386579, 572.362329970746)]}","{0: [(674.460536225237, 552.098562967821)]}"
1,1.46805E+19,['Group 2'],maps/g7/g7_final.json,[25],[10],['F'],[222.83495044578706],738.241153,"[675.0, 775.0]","[325.0, 125.0]",[0],[1],[0],[],"[('Group 2', 600.3387842178345)]","{0: [(662.231147031047, 550.781117559935), (438.057688546136, 462.864838041051), (349.004724631158, 462.424498020068), (262.735833428573, 393.862781969766), (274.792607690066, 342.105119464311)]}","{0: [(660.954261734151, 528.359229315929), (438.057688546136, 462.864838041051), (349.004724631158, 462.424498020068), (262.735833428573, 393.862781969766), (274.792607690066, 342.105119464311)]}"
