trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history
1,1.41614E+19,['Group 3'],maps/g1/tournament.json,[50],[7],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[1],[0],[0],['Group 3'],"[('Group 3', 0.9236476421356201)]","{0: [(170.824262263081, 233.753010385168), (379.041278484165, 147.551154351665), (427.837339095496, 172.243977139898), (432.71694515663, 174.713259418721), (657.143499276167, 142.411440774166), (698.54377662242, 121.184943998778), (700.43953881585, 119.385312507684)]}","{0: [(177.906688489389, 233.128311423685), (379.041278484165, 147.551154351665), (432.71694515663, 174.713259418721), (432.71694515663, 174.713259418721), (679.58615468812, 139.18125890971), (700.43953881585, 119.385312507684), (699.9965621190024, 119.9975124119461)]}"
2,1.3179E+19,['Group 3'],maps/g1/tournament.json,[50],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.7958347797393799)]","{0: [(169.858218382876, 232.527250262335), (385.81110101451, 141.634346110337), (443.5830240331, 112.270274467749), (676.183273176154, 120.084129261217), (698.865578860274, 121.159155456989)]}","{0: [(176.844040221164, 231.779975288569), (385.81110101451, 141.634346110337), (449.360216334959, 109.33386730349), (698.865578860274, 121.159155456989), (699.9954127443652, 119.99554589698356)]}"
3,6.62888E+18,['Group 3'],maps/g1/tournament.json,[50],[8],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[2],[0],[0],['Group 3'],"[('Group 3', 0.9506981372833252)]","{0: [(170.910957577539, 232.742489925372), (377.777330884609, 149.076887418942), (427.225390233608, 175.931839285801), (432.170196168507, 178.617334472487), (432.170196168507, 178.617334472487), (654.353073155164, 135.172969698114), (698.762889761609, 120.292353397373), (700.982042652387, 119.238735415043)]}","{0: [(178.002053335293, 232.016738917909), (377.777330884609, 149.076887418942), (432.170196168507, 178.617334472487), (432.170196168507, 178.617334472487), (432.170196168507, 178.617334472487), (676.57136085383, 130.828533220677), (700.982042652387, 119.238735415043), (700.0053982803072, 120.0068636973825)]}"
4,1.10238E+19,['Group 3'],maps/g1/tournament.json,[50],[6],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.8971257209777832)]","{0: [(170.678888171563, 233.80678413269), (379.757509789416, 143.072181376017), (424.480746197044, 172.586703380505), (654.920981816857, 138.198850481722), (699.283190759614, 120.523587933963), (701.459732534099, 119.12945473018)]}","{0: [(177.74677698872, 233.187462545959), (379.757509789416, 143.072181376017), (428.953069837807, 175.538155580954), (677.517773014762, 134.464919971798), (701.459732534099, 119.12945473018), (700.0159103362124, 120.0256329555321)]}"
5,5.58612E+18,['Group 3'],maps/g1/tournament.json,[50],[6],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.8945465087890625)]","{0: [(173.670322065622, 233.090099140309), (378.501123648932, 147.352139599549), (428.625066920088, 173.335900054936), (653.947237627959, 140.856844301811), (698.92866909418, 121.003711353562), (701.223714476994, 119.369172376724)]}","{0: [(181.037354272184, 232.39910905434), (378.501123648932, 147.352139599549), (433.637461247204, 175.934276100474), (675.978215266035, 137.349101121945), (701.223714476994, 119.369172376724), (700.0092610290033, 120.017351813355)]}"
1,2.58902E+18,['Group 3'],maps/g1/tournament.json,[100],[5],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[1],[0],[0],['Group 3'],"[('Group 3', 0.7697567939758301)]","{0: [(100.0, 240.0), (370.782537727446, 148.067478982491), (461.691070627064, 58.6251091440367), (681.026209030209, 112.781678205215), (702.082382154598, 119.080981296762)]}","{0: [(100.0, 240.0), (373.956999034564, 146.989727686986), (470.464477786314, 49.7886472897418), (702.082382154598, 119.080981296762), (700.0098664716568, 120.02173617975686)]}"
2,1.47952E+19,['Group 3'],maps/g1/tournament.json,[100],[6],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[2],[0],[0],['Group 3'],"[('Group 3', 0.8041744232177734)]","{0: [(100.0, 240.0), (100.0, 240.0), (368.207483484718, 146.416869118304), (462.527896063029, 56.1870281695646), (681.138958959387, 114.323455634916), (702.106312202336, 121.022142288017)]}","{0: [(100.0, 240.0), (100.0, 240.0), (373.152591394313, 144.691418826183), (471.465426529901, 47.3365891039027), (702.106312202336, 121.022142288017), (699.9894101526272, 120.0224239864105)]}"
3,1.8003E+19,['Group 3'],maps/g1/tournament.json,[100],[4],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.759495735168457)]","{0: [(373.572498380224, 147.631364194372), (466.360035652425, 57.0167458965166), (680.26987353835, 110.96801119977), (700.738428991239, 117.267444783111)]}","{0: [(374.117202082057, 147.447451198166), (475.584319009462, 47.9736753663516), (700.738428991239, 117.267444783111), (700.0057184000391, 120.00153247910792)]}"
4,1.71198E+19,['Group 3'],maps/g1/tournament.json,[100],[4],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.751563310623169)]","{0: [(370.398375921993, 148.396295198356), (464.977985822444, 56.2593261329223), (678.036892505817, 113.147617934508), (698.433202238387, 119.745548081031)]}","{0: [(374.019892245733, 147.169422769396), (474.073795180115, 47.1683164692749), (698.433202238387, 119.745548081031), (700.0005161902757, 119.99677973613402)]}"
5,5.17053E+18,['Group 3'],maps/g1/tournament.json,[100],[4],['S'],[0.0],611.8823416,"[100.0, 240.0]","[700.0, 120.0]",[0],[0],[0],['Group 3'],"[('Group 3', 0.7574722766876221)]","{0: [(370.257325176604, 149.306827035662), (466.431764460027, 55.2539623426842), (679.781735735355, 113.433020457289), (700.195353989365, 120.177909021883)]}","{0: [(374.293877107715, 147.952237655972), (475.645553195258, 45.9841348113555), (700.195353989365, 120.177909021883), (700.0005803366724, 119.99936690404013)]}"
1,5.99447E+18,['Group 3'],maps/g3/g3_tournament.json,[10],[9],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 3'],"[('Group 3', 32.85930871963501)]","{0: [(235.496731463642, 466.843266514709), (239.515545235006, 466.33384316618), (432.739279903997, 463.422220611231), (449.945065217786, 451.58023169175), (470.11103580396, 470.395798145292), (685.632478506784, 452.986082937934), (687.526277342444, 474.016258004831), (685.580608769568, 476.312188230048), (685.789642640006, 470.913815770268)]}","{0: [(239.515545235006, 466.33384316618), (239.515545235006, 466.33384316618), (432.739279903997, 463.422220611231), (449.945065217786, 451.58023169175), (472.127632862577, 472.277354790646), (706.982963071204, 451.056955752663), (685.580608769568, 476.312188230048), (685.789642640006, 470.913815770268), (685.9439333691937, 472.0843617846666)]}"
2,1.30079E+19,['Group 3'],maps/g3/g3_tournament.json,[10],[9],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 3'],"[('Group 3', 33.23820900917053)]","{0: [(235.662707591715, 467.015443394644), (447.963231848571, 466.042844815354), (466.54026471758, 479.83482858375), (473.190206382025, 479.081901093331), (473.85520054847, 479.006608344289), (674.312535289644, 450.547760919088), (685.490865330553, 476.864048795088), (684.604124987233, 479.78026605694), (686.199756918167, 470.783765205913)]}","{0: [(239.698118975886, 466.523237734108), (447.963231848571, 466.042844815354), (466.54026471758, 479.83482858375), (473.85520054847, 479.006608344289), (473.85520054847, 479.006608344289), (694.358268763761, 447.701876176567), (684.604124987233, 479.78026605694), (686.199756918167, 470.783765205913), (685.860210501929, 472.07879676563925)]}"
3,7.81954E+18,['Group 3'],maps/g3/g3_tournament.json,[10],[9],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 33.519798278808594)]","{0: [(229.319452918, 470.232507176375), (437.069384457083, 440.619986601966), (447.814975065337, 450.717306485081), (475.848511650153, 478.213197893972), (671.028677891403, 460.217314256799), (690.26635914968, 458.142766978993), (685.854069997771, 473.363488458229), (685.763710356529, 471.249640775887), (685.880763211753, 473.022718754669)]}","{0: [(232.7205388348, 470.062007894012), (437.069384457083, 440.619986601966), (447.814975065337, 450.717306485081), (478.651865308634, 480.962787034861), (690.26635914968, 458.142766978993), (685.854069997771, 473.363488458229), (685.763710356529, 471.249640775887), (685.880763211753, 473.022718754669), (685.8494519235545, 472.09162241795934)]}"
4,1.02488E+19,['Group 3'],maps/g3/g3_tournament.json,[10],[6],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 33.1101496219635)]","{0: [(238.201551123963, 471.939065086616), (455.87436810257, 461.278361609747), (472.183099221416, 475.914684337259), (671.063215321473, 447.859103582533), (685.985395160751, 473.334884116894), (685.505120714797, 476.177654300604)]}","{0: [(242.490846861359, 471.939221595277), (455.87436810257, 461.278361609747), (473.8139723333, 477.37831661001), (690.78813962029, 444.907182279785), (685.505120714797, 476.177654300604), (685.8640955132275, 472.08648770160806)]}"
5,1.05677E+19,['Group 3'],maps/g3/g3_tournament.json,[10],[8],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 1.8900861740112305)]","{0: [(240.253949127936, 465.043013680704), (434.893691525928, 446.975959870792), (451.198937624885, 446.306394725079), (473.168617371754, 480.299687946015), (682.069643591265, 460.841883622345), (685.130527048017, 471.516117636563), (683.369574811244, 472.812112374442), (686.203930241496, 471.924105239153)]}","{0: [(244.748484665729, 464.353565048774), (434.893691525928, 446.975959870792), (451.198937624885, 446.306394725079), (475.365585346441, 483.699017268108), (702.740049415748, 458.556170257769), (683.369574811244, 472.812112374442), (686.203930241496, 471.924105239153), (685.8999017861046, 472.0852361517479)]}"
1,1.65218E+19,['Group 3'],maps/g3/g3_tournament.json,[25],[6],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.5652637481689453)]","{0: [(237.924027269054, 467.226000439597), (430.614853268403, 450.048649313679), (447.025843043427, 449.399128700061), (477.906514480734, 481.316953610829), (666.231687331297, 471.438621219933), (684.755397901981, 470.131609731735)]}","{0: [(242.18557062096, 466.754850483557), (430.614853268403, 450.048649313679), (447.025843043427, 449.399128700061), (480.994581624464, 484.508736101906), (684.755397901981, 470.131609731735), (685.8889225725189, 472.0975820257776)]}"
2,8.04444E+18,['Group 3'],maps/g3/g3_tournament.json,[25],[7],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.6115355491638184)]","{0: [(236.496187362438, 468.404907488405), (432.934294870862, 452.596117413187), (450.263970347634, 447.233554420403), (471.542061255644, 476.688332780101), (683.013738159761, 469.646307667684), (703.948124941093, 468.647557372846), (684.370313639343, 472.753527754404)]}","{0: [(240.614946723682, 468.051648237245), (432.934294870862, 452.596117413187), (450.263970347634, 447.233554420403), (473.669870346445, 479.633810616071), (703.948124941093, 468.647557372846), (684.370313639343, 472.753527754404), (685.9140203405515, 472.118216011793)]}"
3,1.57097E+19,['Group 3'],maps/g3/g3_tournament.json,[25],[7],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.6008307933807373)]","{0: [(236.588732164012, 467.190164227554), (441.241013167609, 450.15951433795), (474.304370246687, 475.848286769404), (675.687778342583, 476.173787340415), (695.495485581382, 475.949449673201), (683.842524222696, 471.751633396035), (686.787194152465, 472.345949270423)]}","{0: [(240.716746005413, 466.715430650309), (441.241013167609, 450.15951433795), (477.610705954595, 478.417164012549), (695.495485581382, 475.949449673201), (683.842524222696, 471.751633396035), (686.787194152465, 472.345949270423), (685.9079127269969, 472.07197116138565)]}"
4,1.06388E+19,['Group 3'],maps/g3/g3_tournament.json,[25],[6],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.5686495304107666)]","{0: [(236.7073775179, 465.650062943598), (431.567838560818, 455.024604764802), (445.848882683697, 449.566594553051), (471.063314011756, 478.795854457367), (682.388377693479, 471.599957814893), (703.26873974837, 470.588075551603)]}","{0: [(240.84725589469, 465.021319237957), (431.567838560818, 455.024604764802), (445.848882683697, 449.566594553051), (473.584757144562, 481.718780447798), (703.26873974837, 470.588075551603), (685.8988534137629, 472.04832569645237)]}"
5,1.30971E+19,['Group 3'],maps/g3/g3_tournament.json,[25],[8],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 3'],"[('Group 3', 0.6412734985351562)]","{0: [(236.102123950337, 467.912715450464), (240.18147697037, 467.51023699551), (433.794400174123, 448.636301181065), (448.735015636298, 449.202824777426), (472.299578781401, 477.920387732598), (666.918158282075, 468.556965455655), (686.144370600692, 467.333447598409), (685.961644910616, 473.130738157397)]}","{0: [(240.18147697037, 467.51023699551), (240.18147697037, 467.51023699551), (433.794400174123, 448.636301181065), (448.735015636298, 449.202824777426), (474.656035095912, 480.792144028115), (686.144370600692, 467.333447598409), (685.961644910616, 473.130738157397), (685.8973131283774, 472.090154757128)]}"
1,9.81834E+18,['Group 3'],maps/g3/g3_tournament.json,[50],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.44417858123779297)]","{0: [(437.921797631492, 449.538101582918), (474.956582114006, 477.283235237934), (663.05345134074, 471.628896887007), (681.492790418589, 470.786011715364)]}","{0: [(437.921797631492, 449.538101582918), (478.660060562257, 480.057748603436), (681.492790418589, 470.786011715364), (685.9045783880256, 472.0822380185523)]}"
2,7.37236E+18,['Group 3'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.48957157135009766)]","{0: [(435.974532825977, 448.289153465272), (473.081785936114, 474.579436594367), (671.842140172138, 474.695654597615), (691.347103064639, 474.444373566648), (684.988359021236, 471.812432764811)]}","{0: [(435.974532825977, 448.289153465272), (476.792511247128, 477.208464907277), (691.347103064639, 474.444373566648), (684.988359021236, 471.812432764811), (685.9002805691742, 472.0964677889132)]}"
3,1.36986E+19,['Group 3'],maps/g3/g3_tournament.json,[50],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.4372713565826416)]","{0: [(447.709052734619, 451.293432890008), (473.69757176855, 477.707434557764), (668.649428970048, 470.531193617487), (687.884729499858, 469.549429506782)]}","{0: [(447.709052734619, 451.293432890008), (476.296423671943, 480.34883472454), (687.884729499858, 469.549429506782), (685.8938282517094, 472.08315260201806)]}"
4,1.42454E+19,['Group 3'],maps/g3/g3_tournament.json,[50],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.4802427291870117)]","{0: [(440.659580277617, 450.033856911361), (473.806989721238, 478.394804602582), (671.715319829601, 474.386907012512), (691.174678746001, 473.702507776593), (685.037374859438, 471.711591852758)]}","{0: [(440.659580277617, 450.033856911361), (477.1217306656, 481.230899371704), (691.174678746001, 473.702507776593), (685.037374859438, 471.711591852758), (685.9034173502937, 472.0873694581337)]}"
5,8.60187E+18,['Group 3'],maps/g3/g3_tournament.json,[50],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.46341609954833984)]","{0: [(432.689691459535, 450.938063887443), (474.14835530211, 479.845295019174), (665.69922961073, 475.453479915128), (684.439730403167, 474.725226093406)]}","{0: [(432.689691459535, 450.938063887443), (478.294221686368, 482.736018132347), (684.439730403167, 474.725226093406), (685.92510733031, 472.10273703428425)]}"
1,1.8336E+19,['Group 3'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.4915049076080322)]","{0: [(433.982679625098, 452.458145377118), (473.395566325434, 477.073964578797), (668.507182765852, 473.109678335325), (687.624215542891, 472.467091518961)]}","{0: [(433.982679625098, 452.458145377118), (477.336854995468, 479.535546498965), (687.624215542891, 472.467091518961), (685.9040474553071, 472.08222892959134)]}"
2,1.56852E+19,['Group 3'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.485931396484375)]","{0: [(435.143221523277, 450.272290629586), (473.362504368215, 475.588304895309), (668.40561082436, 471.11723520501), (687.527728641526, 470.416968093323)]}","{0: [(435.143221523277, 450.272290629586), (477.184432652709, 478.119906321881), (687.527728641526, 470.416968093323), (685.9079777870104, 472.0952811956407)]}"
3,1.40501E+19,['Group 3'],maps/g3/g3_tournament.json,[100],[5],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[1],[0],[0],['Group 3'],"[('Group 3', 0.5176670551300049)]","{0: [(195.30859375, 471.9375), (430.931717406478, 448.824522989111), (471.9666940304, 476.670530097695), (670.223390078551, 473.490890376391), (689.638709917127, 472.894466333175)]}","{0: [(195.30859375, 471.9375), (430.931717406478, 448.824522989111), (476.070191692792, 479.455130808553), (689.638709917127, 472.894466333175), (685.906063606788, 472.0729423449124)]}"
4,6.58539E+18,['Group 3'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.5055170059204102)]","{0: [(430.053053472607, 448.058483558105), (471.180908824969, 476.357356827139), (666.219491884706, 471.355757625425), (685.312071637156, 470.572608972563)]}","{0: [(430.053053472607, 448.058483558105), (475.293694360205, 479.187244154043), (685.312071637156, 470.572608972563), (685.903771769523, 472.0892866379913)]}"
5,1.40365E+19,['Group 3'],maps/g3/g3_tournament.json,[100],[4],['S'],[0.0],490.5937737,"[195.30859375, 471.9375]","[685.90234375, 472.08984375]",[0],[0],[0],['Group 3'],"[('Group 3', 0.5097370147705078)]","{0: [(429.705860754514, 449.17792415872), (472.766731668082, 477.751934211004), (668.106813910977, 473.057525114129), (687.212790344381, 472.302093889541)]}","{0: [(429.963552579546, 449.152902720926), (477.047049576936, 480.611837360012), (687.212790344381, 472.302093889541), (685.9023452699463, 472.08983436617564)]}"
1,1.76579E+19,['Group 3'],maps/g5/tourney.json,[10],[1],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[0],[0],[],"[('Group 3', 89.84725260734558)]",{0: []},{0: []}
2,9.05985E+18,['Group 3'],maps/g5/tourney.json,[10],[1],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[0],[0],[],"[('Group 3', 87.81415963172913)]",{0: []},{0: []}
3,1.63585E+19,['Group 3'],maps/g5/tourney.json,[10],[1],['F'],[1228.3260967674667],1228.326097,"[416.0, 980.0]","[1167.0, 8.0]",[0],[0],[0],[],"[('Group 3', 88.29412198066711)]",{0: []},{0: []}
