trial,seed,player_names,map,skills,scores,player_states,distances_from_target,distance_source_to_target,start,target,penalties,timeout_count,error_count,winner_list,total_time_sorted,landing_history,ending_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.51078E+14,['Group 1'],maps/g4/jump.json,[10],[10],['F'],[396.7630674650988],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.4092807769775)]","{0: [(201.435490329877, 304.670137344912), (236.576709035684, 299.279511690266)]}","{0: [(206.762620905833, 302.68613789581), (239.558117848669, 298.938849069712)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.6416E+19,['Group 1'],maps/g4/jump.json,[10],[10],5,4.15926E+18,['Group 1'],maps/g4/jump.json,[10],[10],['F'],[396.19707887919856],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[1],[1],[0],[],"[('Group 1', 600.4853298664093)]","{0: [(205.464498386616, 297.110655230022), (211.194529768246, 294.37070756943), (237.323753613422, 299.107297509529)]}","{0: [(211.194529768246, 294.37070756943), (211.1945297682465,7346444728439432270,['Group 1'],maps/g4/jump.json,[10],[10],['F'],[376.18761979148275],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.6231746673584)]","{0: [(198.406732211912, 302.074373473266), (255.421430639072, 300.931896193015)]}","{0: [(203.430986976072, 299.830797636998), (260.620475005372, 301.02,89759537468419418,['Group 1'],maps/g4/jump.json,[25],[10],['F'],[425.60575220352644],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.0886895656586)]","{0: [(204.018758081745, 300.079617575122)]}","{0: [(209.604215432888, 297.63656614904)]}",,,,,,,,,,
3,1.41925E+16,['Group 1'],maps/g4/jump.json,[25],[10],['F'],[423.18410308747104],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.5113763809204)]","{0: [(207.016947747027, 297.975163007529)]}","{0: [(212.902224064699, 295.4,9579309431467990842,['Group 1'],maps/g4/jump.json,[25],[10],['F'],[422.90667228515974],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.1495804786682)]","{0: [(206.697535533105, 299.766607249138)]}","{0: [(212.550870629384, 297.292254790458)]}",,,,,,,,,,,,,,,,,,,,,,,,
5,1.03883E+19,['Group 1'],maps/g4/jump.json,[25],[10],['F'],[430.48096092731555],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625,4,12423509514072679614,['Group 1'],maps/g4/jump.json,[25],[10],['F'],[425.8099206603761],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.8908691401,5751112238325367089,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[424.3802148668938],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.3791348934174)]","{0: [(205.439195082676, 299.304238337495)]}","{0: [(211.166696133913, 296.783648987651)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8.15417E+18,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[424.3982393024888],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 421,17193398978237021267,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[424.77965222311786],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.8903,11394061578822741775,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[425.6533548313071],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.4056842327118)]","{0: [(203.852767321042, 300.456329396733)]}","{0: [(209.421625596115, 298.050949152812)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2.67203E+17,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[425.87453782749617],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.2422623634338)]","{0: [(204.3,776997057620903718,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[425.3299966835,1465019497221367422,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[424.3942395869368],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.462703704834)]","{0: [(205.212225108742, 299.96555024565)]}","{0: [(210.917029162585, 297.511092086621)]}",,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.70209E+19,['Group 1'],maps/g4/jump.json,[100],[4],['S'],[0.0],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[0],[0],['Group 1'],"[('Group 1', 202.6430380344391)]","{0: [(201.1373555,10115273594967486078,['Group 1'],maps/g4/jump.json,[50],[10],['F'],[424.23753757311545],477.97004349308787,[148.164184570313"," 324.510131835937]""","[614.890869140625, 427.571105957031]",[0],[1],[0],[],"[('Group 1', 600.2411963939667)]","{0: [(205.791228636714, 298.640730618883)]}","{0: [(211.553933043354, 296.053790497178)]}",,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.98578E+18,['Group 1'],maps/g4/jump.json,[100],[5],['S'],[0.0],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[0],[0],['Group 1'],"[('Group 1', 207.30091905593872)]","{0: [(200.569875792895, 294.554738164186), (345.575075748916, 300.060172492143), (599.983910916866, 421.816871880186), (624.027148125323, 433.907532082039), (614.773015468252, 427.631490536869)]}","{0: [(205.810444915153, 291.559198797011), (359.551538832292, 300.910269861656), (624.027148125323, 433.907532082039), (614.773015468252, 427.631490536869), (614.890352851813, 427.5701188571402)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7.98028E+18,['Group 1'],maps/g4/jump.json,[100],[5],['S'],[0.0],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[0],[0],['Group 1'],"[('Group 1', 206.6208634376526)]","{0: [(200.479745268238, 293.766275473769), (343.513704749777, 298.692038816009), (605.73847060923, 422.922482083911), (630.582923161059, 435.265524920916), (614.980028687119, 427.627975501116)]}","{0: [(205.71130133803, 290.691889837552), (357.293945090951, 299.492053713855), (630.582923161059, 435.265524920916), (614.980028687119, 427.627975501116), (614.890626340232, 427.5714902507149)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.7642E+19,['Group 1'],maps/g4/jump.json,[100],[5],['S'],[0.0],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[0],[0],['Group 1'],"[('Group 1', 205.08809566497803)]","{0: [(200.860257504339, 293.530664435029), (344.709611113974, 299.839793549647), (598.123988364556, 419.356442910798), (622.079628626452, 431.214037088366), (615.013328177059, 427.634880876209)]}","{0: [(206.129864797742, 290.432717694938), (358.567585745597, 300.780501135118), (622.079628626452, 431.214037088366), (615.013328177059, 427.634880876209), (614.8910676032448, 427.57072773465273)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.13637E+19,['Group 1'],maps/g4/jump.json,[100],[5],['S'],[0.0],477.9700435,"[148.164184570313, 324.510131835937]","[614.890869140625, 427.571105957031]",[0],[0],[0],['Group 1'],"[('Group 1', 205.30561447143555)]","{0: [(200.743520176016, 293.923326871625), (346.9155426881, 298.141918469368), (602.408977761993, 422.775976671486), (626.549180379867, 435.166609770756), (614.807887905316, 427.450100249756)]}","{0: [(206.001453736587, 290.864646375194), (361.006951583251, 298.869645678786), (626.549180379867, 435.166609770756), (614.807887905316, 427.450100249756), (614.891491,6044317908730066315,['Group 1'],maps/g2/mwc_swirly.json,[10],[10],['F'],[668.5992820815769],668.5992820815769,[194.0"," 126.0]""","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.3844320774078)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,
2,1.00425E+19,['Group 1'],maps/g2/mwc_swirly.json,[10],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0577025413513)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.62157E+19,['Group 1'],maps/g2/mwc_swirly.json,[10],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0627784729004)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.30431E+18,[1,1.25576E+19,['Group 1'],maps/g2/mwc_swirly.json,[10],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0471374985,1941246795212481417,['Group 1'],maps/g2/mwc_swirly.json,[10],[10],['F'],[668.5992820815769],668.5992820815769,[194.0"," 126.0]""","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0535681247711)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,
1,1.03019E+19,['Group 1'],maps/g2/mwc_swirly.json,[25],[10],['F'],[466.0191286851008],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.5641703605652)]","{0: [(392.422691014123, 151.176890801194)]}","{0: [(412.264960115536, 153.694579881314)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.97006E+18,['Group 1'],maps/g2/mwc_swirly.json,[25],[10],['F'],[453.40977707542766],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[]5,1.51711E+19,['Group 1'],maps/g2/mwc_swirly.json,[10],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0452463626862)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,
1,9.30099E+18,['Group 1'],maps/g2/mwc_swirly.json,[25],[10],['F'],[458.9570437590918],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.033442735672)]","{0: [(398.420562393375, 153.807603868812)]}","{0: [(418.862618632713, 156.58836425564,6080246927612821805,['Group 1'],maps/g2/mwc_swirly.json,[25],[10],['F'],[465.4054288857664],668.5992820815769,[194.0"," 126.0]""","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.9974594116211)]","{0: [(405.005197721714, 165.490201681381)]}","{0: [(405.005197721714, 165.490201681381)]}",,,,,,,,,,,,,,,,,,,,,,,,,
5,6.97735E+18,['Group 1'],maps/g2/mwc_swirly.json,[25],[10],['F'],[218.52803368140928],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.8307695388794)]","{0: [(422.542267218872, 156.090055183372), (639.079350990682, 251.641966750917)]}","{0: [(445.396493940759, 159.09906070171), (649.828033223842, 256.777755768113)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.57895E+19,['Group 1'],maps/g2/mwc_swirly.json,[25],[10],['F'],[228.95738413388062],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.1254343986511)]","{0: [(414.167118675835, 155.829321169668), (628.665402741347, 255.585358353472)]}","{0: [(436.183830543418, 158.812253286634), (633.299111629622, 257.915027588681)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.4564E+18,['Group 1'],maps/g2/mwc_swirly3,9.20173E+18,['Group 1'],maps/g2/mwc_swirly.json,[50],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.060585975647)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.03831E+19,['Group 1'],maps/g2/mwc_swirly.json,[50],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0548627376556)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.48166E+18,['Group 1'],maps/g2/mwc_swirly.json,[50],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0584230422974)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,2.95438E+18,['Group 1'],maps/g2/mwc_swirly.json,[50],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.043014526362,14849558090472785728,['Group 1'],maps/g2/mwc_swirly.json,[100],[10],['F'],[668.5992820815769],668.5992820815769,[194.0"," 126.0]""","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.048330783844)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,
3,7.86866E+18,['Group 1'],maps/g2/mwc_swirly.json,[100],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0593371391296)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9.43597E+18,['Group 1'],maps/g2/mwc_swirly.json,[100],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0345718860626)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.44214E+19,['Group 1'],maps/g2/mwc_swirly.json,[100],[10],['F'],[668.5992820815769],668.5992821,"[194.0, 126.0]","[794.0, 421.0]",[0],[1],[0],[],"[('Group 1', 600.0458776950831,13372171699942626452,['Group 1'],maps/g4/chevuoi.json,[10],[10],['F'],[608.5684471771375],608.5684471771375,[233.592956542969"," 59.4326171875]""","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.477429151535)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,
2,9.88806E+18,['Group 1'],maps/g4/chevuoi.json,[10],[10],['F'],[608.5684471771375],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.108226776123)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8.9497E+18,['Group 1'],maps/g4/chevuoi.json,[10],[10],['F'],[608.5684471771375],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320311,10121325640539710510,['Group 1'],maps/g4/chevuoi.json,[10],[10],['F'],[608.5684471771375],608.5684471771375,[233.592956542969"," 59.4326171875]""","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.1010842323303)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.34282E+19,['Group 1'],maps/g4/chevuoi.json,[10],[10],['F'],[608.568447177135,1.27808E+19,['Group 1'],maps/g4/chevuoi.json,[10],[10],['F'],[608.5684471771375],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.1108255386353)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3.28758E+16,['Group 1'],maps/g4/chevuoi.json,[25],[5],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[0],[0],['Group 1'],"[('Group 1', 87.15568113327026)]","{0: [(413.633335339667, 133.247417388341), (612.93892878175, 219.413703233887), (808.168254808992, 240.373517740092), (825.878171856092, 241.681651132457), (813.285424594137, 242.784435,13132828827055023037,['Group 1'],maps/g4/chevuoi.json,[10],[10],['F'],[608.5684471771375],608.5684471771375,[233.592956542969"," 59.4326171875]""","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.1121842861176)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.17395E+19,['Group 1'],maps/g4/chevuoi.json,[25],[6],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[0],[0],['Group 1'],"[('Group 1', 221.42592573165894)]","{0: [(416.661905598929, 133.657888737201), (511.915956290632, 175.35650205188), (740.142668504909, 233.917379739472), (802.784949334194, 233.823146281971), (809.049177417122, 233.813722936221), (813.504724107366, 242.506815516207)]}","{0: [(425.34090516949, 137.176787508548), (520.573461402746, 179.174473506213), (740.142668504909, 233.917379739472), (809.049177417122, 233.813722936221), (813.504724107366, 242.506815516207), (813.827274034322, 242.9519002437558)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5.833E+18,['Group 1'],maps/g4/chevuoi.json,[25],[6],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[1],[0],[0],['Group 1'],"[('Group 1', 202.6369423866272)]","{0: [(423.88051885083, 136.582357573239), (425.262108974449, 137.142506213875), (501.017281944434, 172.079836136263), (715.54500193253, 214.254814075435), (802.627243360553, 239.070442183925), (811.335467503356, 241.552004994774)]}","{0: [(425.262108974449, 137.142506213875), (425.262108974449, 137.142506213875), (508.592799241433, 175.573569128502), (715.54500193253, 214.254814075435), (811.335467503356, 241.552004994774), (813.8248134439095, 242.96132897830506)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6.93124E+18,['Group 1'],maps/g4/chevuoi.json,[25],[10],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[2],[0],[0],['Group 1'],"[('Group 1', 443.8419063091278)]","{0: [(233.592956542969, 59.4326171875), (233.592956542969, 59.4326171875), (426.101115989676, 136.655540226898), (492.268269942892, 161.438039078468), (536.61953015071, 182.385813663634), (608.561558623679, 211.869959141631), (695.043704203874, 224.51969411263), (803.579169349491, 238.571919904513), (814.432715864053, 239.977142483701), (813.866297290944, 242.834407744527)]}","{0: [(233.592956542969, 59.4326171875), (233.592956542969, 59.4326171875), (426.101115989676, 136.655540226898), (492.268269942892, 161.438039078468), (536.61953015071, 182.385813663634), (608.561558623679, 211.869959141631), (695.043704203874, 224.51969411263), (814.432715864053, 239.977142483701), (813.866297290944, 242.834407744527), (813.8344506760948, 242.94900270651513)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9.95025E+18,['Group 1'],maps/g4/chevuoi.json,[25],[8],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[0],[0],['Group 1'],"[('Group 1', 328.16993141174316)]","{0: [(418.918499432687, 128.976683540827), (497.559716164172, 163.01577671,13877909960725162456,['Group 1'],maps/g4/chevuoi.json,[50],[10],['F'],[608.5684471771375],608.5684471771375,[233.592956542969"," 59.4326171875]""","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.0895192623138)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.24568E+19,['Group 1'],maps/g4/chevuoi.json,[50],[10],['F'],[608.5684471771375],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.1000249385834)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3.71647E+18,['Group 1'],maps/g4/chevuoi.json,[50],[10],['F'],[608.5684471771375],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.1233425140381)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5.92474E+18,['Group 1'],maps/g4/chevuoi.json,[50],[10],['F'],[608.5684471771375],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.0978746414185)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9.41724E+18,['Group 1'],maps/g4/chevuoi.json,[50],[10],['F'],[608.5684471771375],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.1052443981171)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.00368E+18,['Group 1'],maps/g4/chevuoi.json,[100],[4],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[0],[0],['Group 1'],"[('Group 1', 26.64661431312561)]","{0: [(500.410622806628, 171.392475160167), (800.827435026529, 237.928522115453), (828.200939585882, 243.462528231255), (813.975721715641, 243.024966386247)]}","{0: [(527.092389432994, 182.588460957434), (828.200939585882, 243.462528231255), (813.975721715641, 243.024966386247), (813.8317134562775, 242.9492003054672)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.24585E+19,['Group 1'],maps/g4/chevuoi.json,[100],[5],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[1],[0],[0],['Group 1'],"[('Group 1', 25.49819588661194)]","{0: [(233.592956542969, 59.4326171875), (502.512736309431, 171.661557086012), (796.911816366268, 239.029360985841), (813.650593594741, 243.078558504557), (815.324471317589, 243.483478256429)]}","{0: [(233.592956542969, 59.45,6212518779371473715,['Group 1'],maps/g4/chevuoi.json,[50],[10],['F'],[608.5684471771375],608.5684471771375,[233.592956542969"," 59.4326171875]""","[813.832153320313, 242.948364257813]",[0],[1],[0],[],"[('Group 1', 600.09880900383)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,
1,4.31335E+18,['Group 1'],maps/g4/chevuoi.json,[100],[3],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[0],[0],['Group 1'],"[('Group 1', 79.14091682434082)]","{0: [(504.057292235131, 171.261308220169), (619.376969648982, 222.734020996196), (803.305256914682, 242.075661912635)]}","{0: [(504.057292235131, 171.261308220169), (630.908937390368, 227.881292273799), (813.832640988897, 242.94244132702013)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.40872E+18,['Group 1'],maps/g4/chevuoi.json,[100],[5],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[0],[0],['Group 1'],"[('Group 1', 225.66942071914673)]","{0: [(502.3807569107, 170.613503519803), (621.213502951661, 221.201289515286), (764.637748040871, 241.844886267015), (813.480988520995, 242.348123813076), (818.365312569007, 242.398447567682)]}","{0: [(502.3807569107, 170.613503519803), (621.213502951661, 221.201289515286), (764.637748040871, 241.844886267015), (818.365312569007, 242.398447567682), (813.8320247542266, 242.94730236115137)]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9.55716E+18,['Group 1'],maps/g4/chevuoi.json,[100],[4],['S'],[0.0],608.5684472,"[233.592956542969, 59.4326171875]","[813.832153320313, 242.948364257813]",[0],[0],[0],['Group 1'],"[('Group 1', 25.31751585006714)]","{0: [(500.134957395097, 170.966481864286), (796.721791227391, 240.293284544578), (813.631231335636, 243.013607887839), (815.32217534646, 243.285640222165)]}","{0: [(526.78915748031, 182.119868331965), (796.721791227391, 240.293284544578), (815.32211,12556288085748340055,['Group 1'],maps/g9/rhino_karma.json,[10],[10],['F'],[1145.0],1145.0,[25.0"," 750.0]""","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.7668237686157)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,
2,8.39104E+18,['Group 1'],maps/g9/rhino_karma.json,[10],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.9943521022797)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.83143E+19,['Group 1'],maps/g9/rhino_karma.json,[10],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.094587802887)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.26522E+19,['Group 1'],maps/g9/rhino_karma.json,[10],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1416456699371)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.27932E+19,['Group 1'],maps/g9/rhino_karma.json,[10],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1123249530792)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.77208E+18,['Group 1'],maps/g9/rhino_karma.json,[25],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1120185852051)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.99629E+18,['Group 1'],maps/g9/rhino_karma.json,[25],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1257677078247)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9.4646E+18,['Group 1'],maps/g9/rhino_karma.json,[25],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1351053714752)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5.97068E+18,['Group 1'],maps/g9/rhino_karma.json,[25],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1395933628082)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.44955E+18,['Group 1'],maps/g9/rhino_karma.json,[25],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1191716194153)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.41346E+17,['Group 1'],maps/g9/rhino_karma.json,[50],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1500818729401)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.32952E+19,['Group 1'],maps/g9/rhino_karma.json,[50],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1559972763062)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8.58781E+18,['Group 1'],maps/g9/rhino_karma.json,[50],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1477520465851)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.09479E+19,['Group 1'],maps/g9/rhino_karma.json,[50],[10],['F'],[1145.0],1145,"[25.0, 750.0]","[1170.0, 750.0]",[0],[1],[0],[],"[('Group 1', 600.1416213512421)]",{0: []},{0: []},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
